Frame_0,RASI_x,RASI_y,RASI_z,LASI_x,LASI_y,LASI_z,RPSI_x,RPSI_y,RPSI_z,LPSI_x,LPSI_y,LPSI_z,C7_x,C7_y,C7_z,RSHO_x,RSHO_y,RSHO_z,LSHO_x,LSHO_y,LSHO_z,RELB_x,RELB_y,RELB_z,LELB_x,LELB_y,LELB_z,RMELB_x,RMELB_y,RMELB_z,LMELB_x,LMELB_y,LMELB_z,RWRI_x,RWRI_y,RWRI_z,LWRI_x,LWRI_y,LWRI_z,RMWRI_x,RMWRI_y,RMWRI_z,LMWRI_x,LMWRI_y,LMWRI_z,RKNE_x,RKNE_y,RKNE_z,LKNE_x,LKNE_y,LKNE_z,RMKNE_x,RMKNE_y,RMKNE_z,LMKNE_x,LMKNE_y,LMKNE_z,RANK_x,RANK_y,RANK_z,LANK_x,LANK_y,LANK_z,RMANK_x,RMANK_y,RMANK_z,LMANK_x,LMANK_y,LMANK_z,R5MHD_x,R5MHD_y,R5MHD_z,L5MHD_x,L5MHD_y,L5MHD_z,RTOE_x,RTOE_y,RTOE_z,LTOE_x,LTOE_y,LTOE_z,RHEE_x,RHEE_y,RHEE_z,LHEE_x,LHEE_y,LHEE_z,Nose_x,Nose_y,Nose_z,Head_x,Head_y,Head_z,REar_x,REar_y,REar_z,LEar_x,LEar_y,LEar_z,REye_x,REye_y,REye_z,LEye_x,LEye_y,LEye_z
0,-0.7501137083719003,-0.3520533605932228,1.0264177684402473,-0.5265726764608996,-0.34707918813373234,1.0246736756817052,-0.6967663812781316,-0.1747349252434166,1.0476064315493134,-0.5842251038326681,-0.17656063656679344,1.0503802801831064,-0.6477902457195562,-0.20648364058629431,1.522825732046315,-0.8138730826424738,-0.27203791179640974,1.4985202614348465,-0.4827979348341102,-0.27121265867262523,1.5014926171001806,-0.9108816806240874,-0.2780432687829812,1.1827859120800859,-0.37865049440274606,-0.26589950050633354,1.178408378287423,-0.8610404052759766,-0.22001740079600846,1.1519819284429673,-0.431491135344011,-0.2058849230970911,1.1527537711205489,-0.8903359877682682,-0.38687764124230056,0.9499462149428857,-0.38854438726577156,-0.36506812514543413,0.941682178150038,-0.9116533382532365,-0.3567635454986026,0.9303200224100637,-0.36992584307826437,-0.3373231237727133,0.9246270297699966,-0.7905605860572369,-0.26174968868221765,0.537042232808217,-0.4663415895841586,-0.2628876111274765,0.5421412557316042,-0.6786401578986306,-0.25915255254839414,0.5343463161527731,-0.5766732607300826,-0.25915162869258407,0.537968791236291,-0.7993702620201266,-0.22153054981993417,0.0631215722541139,-0.4619026636516845,-0.2138448079929122,0.06454760542476785,-0.7379639009063232,-0.2432368249436074,0.055307912193758565,-0.5248424193272281,-0.23688839783208843,0.06017576330457593,-0.8390907103349134,-0.3616281451208849,-0.01133395147733896,-0.42144077062114893,-0.36069115739122226,-0.005962343605941953,-0.7780816978952307,-0.42728701732214147,-0.019528251562460644,-0.48100526678281924,-0.4194287840086484,-0.00876305882207507,-0.7556740412300114,-0.16424919534874383,0.016060186365004742,-0.5008087486425098,-0.16111212926194363,0.032553519437028354,-0.6343257252559978,-0.4176437958078354,1.6824141348690311,-0.6297175100444123,-0.24953162060344547,1.7981090975257221,-0.7113073757206473,-0.27851979998850784,1.673560049260739,-0.564166351309767,-0.27762616375716725,1.6693202752247034,-0.6640843523219927,-0.377441744467492,1.7142363935400833,-0.6022790072908337,-0.37291206667729404,1.712225018058955
1,-0.750123918562701,-0.3521400361801445,1.026421017968368,-0.5265782613527538,-0.3471540703854094,1.024679448016603,-0.6967874818611081,-0.17481255783228095,1.0476110609897498,-0.5842398534825461,-0.17663246214977005,1.0503838273999095,-0.6478025541805901,-0.20653687972498525,1.522847402344913,-0.8138884064863449,-0.2720954403714199,1.4985380469912806,-0.48280463806034113,-0.2712659932739389,1.5015022352304572,-0.9109013367095471,-0.2781132815525314,1.1827867296093755,-0.3786568820658034,-0.26594973254721077,1.178396789151962,-0.8610552337023841,-0.2200933371978627,1.1519840227932703,-0.4315062444550719,-0.2059402761263083,1.1527392157640912,-0.8903542943524624,-0.3869632421833628,0.9499345415475836,-0.3885590655250041,-0.36517404441315127,0.9416888096136486,-0.9116740787657154,-0.3568551718744102,0.9303100494189055,-0.3699399425106909,-0.33743920153512325,0.9246262875639184,-0.7905662920246762,-0.26181907878500893,0.5370314486216785,-0.4663284647635276,-0.26294260760684574,0.5421369508286207,-0.678642174762581,-0.25921606351468707,0.5343386500149507,-0.5766633543718624,-0.25920891738348695,0.5379623053357581,-0.7993738465945923,-0.22160001743727514,0.06309731080213157,-0.4618908455854357,-0.21390232437203624,0.06451820717172412,-0.7379690298619614,-0.24328603648434477,0.055278079724021045,-0.5248303024005443,-0.23694405232778143,0.06014413065675774,-0.8391067261861802,-0.36167501965091736,-0.011362547503255709,-0.42141898233491815,-0.36073746600679024,-0.0059949726282730546,-0.7781064360030665,-0.42732273801300896,-0.019559416640830975,-0.48098035949434903,-0.4194771607603134,-0.008801020941770547,-0.755672357232854,-0.16431911401874508,0.016038930961044813,-0.5008013131172235,-0.1611767629459337,0.032526497405647704,-0.6343374378351954,-0.41770017420631395,1.6824114343193695,-0.6297063959794668,-0.24962106501532638,1.7981256095676246,-0.7113189011843413,-0.27857877503073386,1.6735863886587277,-0.5641676185997516,-0.27769191583227915,1.6693428661179226,-0.6640904560974306,-0.37749799522510097,1.7142394324188828,-0.6022843966563561,-0.3729728355938313,1.7122329652370407
2,-0.7501814902258853,-0.3526509631131531,1.0264384912967754,-0.5266090844927883,-0.34758665337618416,1.0247206538148554,-0.6969165863469632,-0.17526877046206796,1.0476393953517986,-0.584333449746364,-0.17704760708503106,1.0504070878880287,-0.6478825754578501,-0.20683917921309747,1.522986956499808,-0.8139812356185506,-0.27244445924629523,1.4986526857037614,-0.48284835925183944,-0.27155181639438364,1.5015538973374898,-0.9110148598452481,-0.2785353520348688,1.1827938601744967,-0.37869834903385724,-0.26624002048369927,1.1783131697816231,-0.8611502532289304,-0.22054890349041822,1.151994964437862,-0.43160198363392893,-0.20626432279661103,1.1526285784590597,-0.8904457014839608,-0.38747246213388964,0.9498642905836469,-0.3886761219267824,-0.3658302684584743,0.9417290417429843,-0.9117875682314222,-0.357403737192749,0.9302521286321187,-0.3700491321221563,-0.3381640958321385,0.9246151256994548,-0.790607274081687,-0.2622312880591145,0.5369623201037264,-0.46624598678289725,-0.2632403741236214,0.5421145279488362,-0.6786596407778211,-0.2595865300655177,0.5342878821708241,-0.5766016499334728,-0.2595288067730429,0.537924331424169,-0.7994044679389933,-0.22200831474119717,0.0629421578971107,-0.4618130204951949,-0.2141929986247643,0.0643388279580967,-0.7380088137573041,-0.24356970244364792,0.0550896015629247,-0.5247502530453957,-0.23723099181086882,0.05995090857768308,-0.8392048688562268,-0.3619461540598554,-0.01154448575855296,-0.4212685877248045,-0.3609504403807912,-0.006198064808338461,-0.7782534487897889,-0.42752583014113965,-0.019753287848455044,-0.48080665696828984,-0.4197139098970071,-0.009037623308224212,-0.7556768674215536,-0.16472671122163046,0.01590170898535938,-0.5007577815207973,-0.16151283532030888,0.03236295547104283,-0.6343684975616006,-0.4180265411885941,1.6823906216575915,-0.6296267301343998,-0.2501598927855064,1.7982332082133985,-0.7113798409651604,-0.2789412919370736,1.6737550515106738,-0.5641633334505992,-0.27805382292826675,1.6694821597317022,-0.6640958650048764,-0.37783571317540304,1.7142634674624442,-0.6022831972731253,-0.3733212196635124,1.7122799403325335
3,-0.7502614339034178,-0.35350415970851046,1.026464554652725,-0.5266499429435212,-0.34826774464060006,1.0248252851520419,-0.6971532271336868,-0.17602488579549375,1.0476945815624705,-0.584517311990241,-0.17770509281411362,1.0504601081606517,-0.6480514466560191,-0.20728505571676517,1.5232787225171367,-0.8141460711370816,-0.2730641480155297,1.4988991400196263,-0.4829453379586482,-0.2718863834040962,1.5016251919164605,-0.9112070444544688,-0.27926564520676167,1.1828187532005723,-0.3787848847692292,-0.2666865403320487,1.1781109566268406,-0.8613554236499431,-0.22132801175434916,1.1520065636841714,-0.43179538342530777,-0.2067881144768696,1.1523368940815737,-0.8905427718559616,-0.38833179562959147,0.9497423853566243,-0.3890096129689734,-0.36707528309010135,0.9418165070731913,-0.9119538041980609,-0.35835253291650393,0.9301593877767514,-0.3703477011681972,-0.33956907079715054,0.9245810327443756,-0.7907041640936435,-0.26292509804934905,0.5368164017989164,-0.46607539534281933,-0.26363929196905744,0.5420865973129401,-0.6787094576278577,-0.2601862631158098,0.5341734441731114,-0.5764737609468101,-0.25998954532794855,0.5378552964013428,-0.7994972052176229,-0.2226758852273139,0.06261625908056218,-0.46162973741866137,-0.21447961089340853,0.06400027207945752,-0.7381168144776835,-0.24399727204347688,0.054704467986627855,-0.5245647280734314,-0.2375369410820295,0.05958209718225073,-0.8393871752592706,-0.36235592960414564,-0.011928696443776329,-0.42090880700606476,-0.3610536258264844,-0.006602853361040276,-0.7785112334712937,-0.4278020153665583,-0.02014643877769024,-0.4803911899494958,-0.4198999164395619,-0.009513539426488516,-0.7557440202656613,-0.16538483056069944,0.01560952176846499,-0.5006674259449643,-0.16188340721338368,0.03205792267169045,-0.6342289067391664,-0.41851199941763806,1.6823621459932712,-0.6294082124917433,-0.2510636084760196,1.7984620811246206,-0.7114402563752115,-0.2795847634015211,1.674116926763018,-0.5640875949316868,-0.2785165790322195,1.6697722380364495,-0.6639458611473307,-0.3783884731509725,1.7143532427564483,-0.6021089153036268,-0.37381756407196554,1.7123775237615693
4,-0.7503606389886955,-0.3547790261327839,1.0265131876319709,-0.5267005558447151,-0.3492415199828384,1.0250139010744983,-0.6975379470768579,-0.17715042624534055,1.0477870505858713,-0.5848131927779009,-0.1786614874618789,1.0505545638199023,-0.6483453877221048,-0.2078534433163203,1.5237709872620286,-0.8144026305137864,-0.2739546066212551,1.4993507477828711,-0.4831314741522893,-0.2721933660904853,1.501745286313725,-0.9115652323464066,-0.2802841204036983,1.1828795581790565,-0.3789328535568513,-0.26724915323238546,1.1777860731311485,-0.861752042297335,-0.22241513071468327,1.152024928987622,-0.4321310285337819,-0.2075003656592589,1.151838349541091,-0.8907416305595356,-0.389571002941231,0.9495738111511656,-0.3896034615023859,-0.3690723542612661,0.9420400485829556,-0.9122669938861959,-0.35976801582946166,0.9300329487097617,-0.3708706017717365,-0.3418625162266893,0.9245935978156397,-0.7908528564407818,-0.2639354583453623,0.5365472224530434,-0.4657520785926298,-0.2642497335607998,0.5420314407573705,-0.678780610666231,-0.2610620633196562,0.5339569720709247,-0.5762218022568981,-0.26065918268228233,0.53771568195615,-0.7996691126454698,-0.2236337933763562,0.06202551083427817,-0.461256570414773,-0.21486207219933975,0.063410834707957,-0.7383090311961986,-0.2445418177818642,0.054018541862094274,-0.5242018034309323,-0.23793949874613946,0.05892743368541216,-0.8396915921398679,-0.36286784288007184,-0.01264570425843978,-0.42025897718100236,-0.36112438551186377,-0.007326552917529229,-0.7789508421710447,-0.42806104229575936,-0.02088596297271523,-0.4796735541719432,-0.4200844119264312,-0.010375918160102165,-0.7558696227052831,-0.16634889880875092,0.015083738178734686,-0.5004465625249347,-0.1623771563868318,0.031518175526877315,-0.6338105493712982,-0.41904183366242087,1.6824128381641845,-0.6289417659250433,-0.252218729012564,1.7988547370697547,-0.7114739784331823,-0.2804415810935296,1.6747926171376746,-0.5638696856447956,-0.2789787950630445,1.6703459575208566,-0.6635286144762454,-0.37903439162039065,1.7145855605515707,-0.6016381143935859,-0.3743115134611669,1.7125966272165505
5,-0.7504223521471858,-0.3558537788152928,1.0265346796353234,-0.526711023525611,-0.3498693407686418,1.0252552671466102,-0.6980275599719684,-0.17807270237186382,1.0478551587777707,-0.5852087307364836,-0.17932147457064762,1.050638776580502,-0.6487544867496061,-0.2079558217662552,1.524344725943173,-0.8146834960665087,-0.27459696791825566,1.4999595888639703,-0.4834016221476203,-0.27174560697423217,1.5018099439062171,-0.9120146812131753,-0.2810172426921009,1.1830240870822573,-0.37912297506753684,-0.2673387001935664,1.177345862498962,-0.8623178426655672,-0.22320621424357123,1.1520804022393434,-0.4325654084341403,-0.20780276785970161,1.1510965465150889,-0.8909273197663478,-0.39054748245901894,0.9494762408608879,-0.3904579655305664,-0.37120622172181683,0.9424527922255115,-0.9126291258408802,-0.3609900612663549,0.9299919964068663,-0.37161383641862494,-0.34441391577287567,0.9247021473507673,-0.7910532787149416,-0.26478646492889063,0.536159074641698,-0.4653095148000798,-0.26451093117565816,0.5419576188832572,-0.6788795555315884,-0.26170841079615065,0.5336271192678564,-0.5758759096013889,-0.2610285028210987,0.5375155838888962,-0.7999713677547646,-0.2243878863494219,0.06122747599286717,-0.4607440583126708,-0.21473027219405574,0.06267901511393867,-0.7386215065839897,-0.2448210998235553,0.05313082773259356,-0.5237069658211239,-0.23788654938798026,0.05811265056773668,-0.8400632762797647,-0.36313738739522444,-0.013607834410765789,-0.4193709068597196,-0.3605965688474214,-0.008235862235472359,-0.7794634472839236,-0.42801023305594954,-0.02186649064322444,-0.4787231355153177,-0.41973440876130813,-0.011458267481685321,-0.7561573476061716,-0.1670993828554019,0.014367998404740432,-0.5001494481989524,-0.16238689835425563,0.030839759704421883,-0.6328926097275509,-0.419027648373292,1.682485750296533,-0.6282624215617246,-0.2529339627582739,1.7993630159885816,-0.7114141518782513,-0.2810243145779977,1.675671895859066,-0.5634501488599831,-0.2786917557027645,1.6710237925392475,-0.6626866350262229,-0.37925230899413875,1.7149048994505542,-0.6007061034133995,-0.37416424340810966,1.7128588452747242
6,-0.7503341769218209,-0.3560753548261179,1.026537031132878,-0.5266087580961435,-0.34952952456748676,1.0254906728970372,-0.6984884865729272,-0.17822380132814988,1.0478654057175876,-0.5856121035144232,-0.17912509498540627,1.0506796249782413,-0.6491371971250207,-0.20712526157825595,1.5248048602868498,-0.8147993013974515,-0.27441443971047824,1.5006529068634993,-0.4837002623793617,-0.27003263584059173,1.5018248659184155,-0.9124425308385977,-0.28081093931745443,1.1833544878433864,-0.3792083441257781,-0.26624779275413274,1.1770219695159028,-0.8629365736274555,-0.22302983395887688,1.152273085973016,-0.4329247556017312,-0.2069825630976269,1.1503811451059442,-0.8911427297859955,-0.3904269138014058,0.9495820923946241,-0.3911775748498664,-0.3723075321736293,0.9431172787951627,-0.9130380343676371,-0.36114627449363645,0.9301594729709503,-0.37220655237939787,-0.3459485911419903,0.925054535486664,-0.7911878413284388,-0.264890243145053,0.5357182165205334,-0.4648154773391267,-0.26396354943779066,0.5418343177396554,-0.6789218904069971,-0.2615781643208485,0.5332289862751632,-0.5754751142010186,-0.26061002974802105,0.5372559478468918,-0.8002924831863859,-0.2243699116809064,0.06040232806840302,-0.46017018720036834,-0.21375203516627952,0.061965057795625646,-0.738933256809961,-0.24438729724685523,0.05225616425192878,-0.523167430736624,-0.2370400875492874,0.057309448671233984,-0.8402956574563616,-0.3627568962194821,-0.014638028242352368,-0.4184774329247828,-0.35927072478834776,-0.00912801964337611,-0.7797845858210211,-0.4272780727449223,-0.022922418295853394,-0.4778074910455504,-0.41861021851322866,-0.012516797696081593,-0.7565372312226188,-0.16707587579185393,0.013636453279175674,-0.4997847327506429,-0.1615064889849655,0.030150311348552124,-0.6316535227177528,-0.41782417684947065,1.6828261651735443,-0.6274841783539664,-0.2521188083579303,1.7998259323318766,-0.7111903154554117,-0.2805258986897693,1.676556101151502,-0.5627947962813709,-0.27709745110271244,1.6717216767915273,-0.6615868162685113,-0.3782669055841147,1.7154232663325424,-0.5994696936145943,-0.3727133949854562,1.7132567405596326
7,-0.7500702524449572,-0.3553114185888352,1.0264797931870455,-0.5263612186735435,-0.34814148692144514,1.0256329187175184,-0.6988437440328914,-0.17749933203693538,1.0477908786365362,-0.5859578493755851,-0.17800766072409646,1.050638535796463,-0.6493778697676706,-0.20546132693592092,1.5249521898630993,-0.8145814591733014,-0.27334545841475316,1.501262355954686,-0.48395604441676443,-0.26716541914944614,1.501718349667573,-0.9127248067661613,-0.2794903656426866,1.1839382878082223,-0.37910505240642167,-0.26380167273523203,1.1769646523463393,-0.8634029074104058,-0.22174023121199007,1.152711095744616,-0.43310336492531054,-0.20485538657745408,1.1498946693233325,-0.8914647225918177,-0.38898795998900126,0.9500577341877555,-0.39137101110816586,-0.37182657149520404,0.9441227505099349,-0.9135070266207239,-0.35991349722107113,0.9306973790470956,-0.3723188521498319,-0.34579678873431324,0.9257971874969355,-0.7911494787280939,-0.26421942304944585,0.5353481023314898,-0.4643388209810726,-0.2626019575593451,0.5417179745694645,-0.6788242331306775,-0.26064221426796413,0.5328725686713329,-0.575067726412652,-0.2594382754435178,0.5370322718521455,-0.8004934247837415,-0.22358002273379482,0.05987443122523531,-0.459726696488184,-0.2122024291180152,0.06157795700918984,-0.7390950163002933,-0.24333393245570703,0.0517386931085925,-0.5227431669569526,-0.23565928603461705,0.05685086517544806,-0.8402352081516865,-0.361807523386439,-0.015434168510666793,-0.4178731856198122,-0.3575278440679003,-0.009636138399845538,-0.7797529194397717,-0.4260253573416785,-0.023752702604585327,-0.47725589383426587,-0.41702568079469565,-0.01313769919110164,-0.7568596493705038,-0.16626064296351445,0.01319986350604058,-0.49946809111323515,-0.16004356843278994,0.0297454544510267,-0.6304853947204447,-0.4155515780415629,1.6833059556789074,-0.6268514175810959,-0.24975581012844472,1.8001297619535765,-0.7108388869112915,-0.27890512106861454,1.6771495791077964,-0.5620805631525119,-0.27441092214965396,1.672114335929823,-0.6605691514063009,-0.3761467885412595,1.7159407927168193,-0.5983270158445086,-0.37013511488110473,1.7136632063075457
8,-0.7497387705718703,-0.3541069662642368,1.0263738288800912,-0.5260396236821194,-0.3462921091325877,1.0256381745382073,-0.6991565597810273,-0.17646795461608206,1.0476588184168742,-0.5863161423211201,-0.17652619001941774,1.050528435210703,-0.6494011045145464,-0.20361175290466949,1.5248340205171624,-0.8139864112277169,-0.27183961386702066,1.5018303082769375,-0.4841613246926277,-0.26394475494915387,1.5016574533282039,-0.912800585840245,-0.27748687114240844,1.1849168723293733,-0.3787131261443579,-0.2603121289940269,1.1773342298326794,-0.8636168697618624,-0.2198466873598086,1.15356271649898,-0.4330187705779579,-0.20171705074541918,1.1498480807627725,-0.8920413382192051,-0.3866430643538365,0.9509317178997495,-0.3906734207555721,-0.36985321537881627,0.9454665755188385,-0.9141660792467716,-0.35766947127807663,0.9316701711518124,-0.37161921590465435,-0.3439809114045495,0.9269721167276302,-0.7909708308684191,-0.2632216230657701,0.5350727393331758,-0.46393370694915215,-0.2606848230644457,0.5415637963917865,-0.6786001979426811,-0.2593110513874837,0.5325801061496626,-0.5747125876652113,-0.2578290919915966,0.5368317245435689,-0.8004731824934931,-0.22250787058829935,0.059680637704262886,-0.45950546180417295,-0.21050041861079904,0.061435883114479034,-0.7390149933242764,-0.24214699075454105,0.0515954857992763,-0.5225019431980128,-0.23415929265595065,0.056676580618759985,-0.8398601454772231,-0.36076036728201516,-0.015937553315154736,-0.41765601278893805,-0.35575467611967715,-0.00979705303663991,-0.7793627877280938,-0.42472397385551824,-0.024293747197873392,-0.47710117508599725,-0.41541889237761603,-0.013329783578897194,-0.7570033120049053,-0.1651440382553211,0.01309179748285255,-0.4992761521277576,-0.15844437197014244,0.029554677943995827,-0.6300829877460152,-0.41297577693602355,1.6839233591952478,-0.6267698320275549,-0.24662464168307938,1.8002709317584176,-0.710602324599134,-0.2766692630491019,1.6773232888098857,-0.5615901538353902,-0.2715891497041779,1.6723450629891943,-0.6602681033018662,-0.37352480240601243,1.7164334751315675,-0.5979126245418792,-0.3673395399428322,1.7141487907284085
9,-0.7494265593714131,-0.3536071332493055,1.0263498731883662,-0.5257250461094912,-0.34526899746216344,1.0256705662837584,-0.6993835390848263,-0.17625147754896486,1.047683706546909,-0.5866168696047389,-0.17589131910628034,1.0505506895199492,-0.649136480573948,-0.2027258219262924,1.524716918592274,-0.8129957602834741,-0.2708790012492615,1.5024735651795913,-0.48431832544127035,-0.2617717133466213,1.5018013607273881,-0.9126491099980398,-0.27572868235418263,1.186323820986483,-0.37800973220413986,-0.2568721832718924,1.1781325913813443,-0.8634543919266372,-0.21837605412178593,1.1548874892793508,-0.4327044133824984,-0.19870880782405048,1.1502942479851546,-0.8930520062077599,-0.3844639928694138,0.9521646989892657,-0.38896911181999355,-0.36759042517165874,0.947153982855698,-0.9151554399377857,-0.35548940173187843,0.9330556119791298,-0.37002004991133874,-0.3417226878565561,0.9285669340205402,-0.7906600005038411,-0.2628392046597433,0.5350054064520972,-0.4635327539257488,-0.2591897824598028,0.54155324460592,-0.6782490341930097,-0.2585643261428953,0.5324917869621265,-0.5743489106850775,-0.2566903395149991,0.5368038675779958,-0.8001374873789335,-0.22208888296008175,0.05987028834777118,-0.4593962440044334,-0.20963293102958025,0.0615658843420719,-0.7386249140922992,-0.2416015019998511,0.05180808864031845,-0.5223266818946815,-0.2334326594143276,0.056787422281100224,-0.8392989537382202,-0.3602417145512681,-0.016157708750651645,-0.41762434786903685,-0.3548328521699599,-0.009611051124798847,-0.7788410028189343,-0.4239524875661551,-0.024544185437658735,-0.47710382591189127,-0.41462788040741194,-0.013146200056205154,-0.7567505532667691,-0.16470520481366618,0.01339584218005824,-0.49911371018713746,-0.15773415279139036,0.029639188892736198,-0.6310692579101937,-0.4112364061771955,1.6847086772524322,-0.6271277236550167,-0.24422403238949109,1.8004457652020953,-0.7105430970996108,-0.27476544420564347,1.6772626461490117,-0.5615062255021198,-0.2701367448098999,1.672652159868599,-0.6611092261032866,-0.37144531107145967,1.7169960735091037,-0.5987211803547001,-0.3656325613638842,1.7148539931423135
