Freeflyer_X[m],Freeflyer_Y[m],Freeflyer_Z[m],Freeflyer_quaternion_X,Freeflyer_quaternion_Y,Freeflyer_quaternion_Z,Freeflyer_quaternion_W,Left_Hip_Flexion_Extension[rad],Left_Hip_Abduction_Adduction[rad],Left_Hip_Internal_External_Rotation[rad],Left_Knee_Flexion_Extension[rad],Left_Ankle_Plantarflexion_Dorsiflexion[rad],Left_Ankle_Inversion_Eversion[rad],Lumbar_Flexion_Extension[rad],Lumbar_Lateral_Bending[rad],Thoracic_Flexion_Extension[rad],Thoracic_Lateral_Bending[rad],Thoracic_Internal_External_Rotation[rad],Left_Clavicle_Elevation_Depression[rad],Left_Shoulder_Flexion_Extension[rad],Left_Shoulder_Abduction_Adduction[rad],Left_Shoulder_Internal_External_Rotation[rad],Left_Elbow_Flexion_Extension[rad],Left_Elbow_Pronation_Supination[rad],Left_Wrist_Flexion_Extension[rad],Left_Wrist_Radial_Ulnar_Deviation[rad],Cervical_Flexion_Extension[rad],Cervical_Lateral_Bending[rad],Cervical_Internal_External_Rotation[rad],Right_Clavicle_Elevation_Depression[rad],Right_Shoulder_Flexion_Extension[rad],Right_Shoulder_Abduction_Adduction[rad],Right_Shoulder_Internal_External_Rotation[rad],Right_Elbow_Flexion_Extension[rad],Right_Elbow_Pronation_Supination[rad],Right_Wrist_Flexion_Extension[rad],Right_Wrist_Radial_Ulnar_Deviation[rad],Right_Hip_Flexion_Extension[rad],Right_Hip_Abduction_Adduction[rad],Right_Hip_Internal_External_Rotation[rad],Right_Knee_Flexion_Extension[rad],Right_Ankle_Plantarflexion_Dorsiflexion[rad],Right_Ankle_Inversion_Eversion[rad]
-0.6367139056478304,1.0376444862486105,0.26165036765273025,0.04910064498276097,-0.7050615526936896,-0.039337647013324775,0.7063514320636868,0.10064627256343622,0.0629807568622764,-0.16114926823796422,0.05231155350817873,-0.1106151561186103,0.01989700436674223,-0.0688054546210844,0.00637333010389637,6.903722783516255e-07,-7.108039636008664e-08,-1.472412865508787e-06,-0.006236741347389209,-0.09088620555478194,0.2724587106164192,0.3284336955560595,0.613964014167042,0.6048684247472977,1.7131451473311997e-21,1.7131451473311997e-21,-0.03646056609605354,-0.08189535122927331,0.001882255099812392,-0.008251830184541446,-0.06997801161674029,0.3201779395682799,0.3690336090394363,0.6404914455908286,0.6990804614077156,1.7131451473311997e-21,1.7131451473311997e-21,0.09535861315298574,0.0727832010202217,-0.1828436536850845,0.02810113101655344,-0.08386613885860184,-0.0921927473150542
-0.6367235080043233,1.037639089659614,0.26172551827415946,0.04911973099898984,-0.7050351137199082,-0.03935804760285724,0.7063736168013725,0.10068494119657975,0.06300275532589888,-0.16115063883023548,0.05227914178430316,-0.1107616216346628,0.019963602910163636,-0.06890701915696891,0.006373706039316726,2.449511330216065e-06,-2.073195022915444e-06,-4.7582762929027624e-05,-0.006263852493879593,-0.09090612439189044,0.2724816300069801,0.32834735404337284,0.6141159492753049,0.6049261743511514,1.713145147331249e-21,1.713145147331249e-21,-0.036363644555268144,-0.08192284754087192,0.0018146657592462622,-0.00822191633056714,-0.0699613979640803,0.3201516711743005,0.36904426566945575,0.6404373263924265,0.6991192037582943,1.713145147331249e-21,1.713145147331249e-21,0.09538586811838096,0.072779608649493,-0.1829591999147498,0.02809157019517294,-0.08396835565829112,-0.09222451311989469
-0.6367812183335563,1.037605400453682,0.2621619040708268,0.04925043014904366,-0.7049244722764586,-0.03947228988022607,0.7064685932460814,0.10086996590107558,0.06311983798116665,-0.1612693432043028,0.05209133090652514,-0.11165572506161868,0.020404145508592247,-0.06954032873428169,0.006345075134402405,2.665543561052526e-05,-3.4793130440952484e-05,-6.966811355379817e-05,-0.006460916179058774,-0.09085431073788823,0.2726836379865973,0.3280481382709953,0.6150755027828178,0.6053544898272293,1.713145147331276e-21,1.713145147331276e-21,-0.035708000888637896,-0.08213219911488191,0.0014196287382424477,-0.008056198695759314,-0.06994238258628628,0.32002031932133446,0.36900431061364697,0.6401694511731917,0.6994269045233128,1.713145147331276e-21,1.713145147331276e-21,0.09558982379804216,0.07279356687795287,-0.1835797812905044,0.028028712088584224,-0.08461035756377956,-0.09237993147519077
-0.6368885056687197,1.0375438959897123,0.26287435351067834,0.04955568665850395,-0.7046293550637688,-0.03968409798369057,0.7067299142505815,0.10126836522949335,0.0632842974940419,-0.16155208925722622,0.05188116314824267,-0.11343798529623934,0.021334211434574847,-0.07078797016585157,0.006142955351165546,1.0490161590822675e-05,-7.312340518098034e-05,-1.6684676829450902e-05,-0.007049424336782371,-0.09042903432434574,0.2732439717317972,0.3279322552856073,0.6171766766512482,0.6065587188422187,1.713145147331283e-21,1.713145147331283e-21,-0.03442902432554637,-0.08282388059206292,0.0012790435415042975,-0.007694699097526191,-0.07006545385584123,0.31971555293376713,0.3689920805259638,0.6397100859306449,0.7003124944210137,1.713145147331283e-21,1.713145147331283e-21,0.09606218551057646,0.07297170547459132,-0.1847645288220193,0.027961797142168347,-0.08592538083990214,-0.0925253088416483
-0.6370532845325357,1.0374382681828758,0.26391952600715174,0.050113141047066906,-0.7040639516924873,-0.04005335076606019,0.7072336068118945,0.10223084314907155,0.06356036499227986,-0.16167009733816884,0.051754147621251724,-0.11667706320986121,0.022821460888593038,-0.07305824942226195,0.0057108990687675144,-2.4927750548183947e-05,-8.954647607113019e-05,5.0330377573466336e-05,-0.007977743567649208,-0.08963890445192307,0.27405105654979794,0.327725943434612,0.6210489583414858,0.6091452682531696,1.713145147331285e-21,1.713145147331285e-21,-0.032739583816576136,-0.0843953875165398,0.00161120359499306,-0.007032224919323118,-0.07057269901380256,0.31933143539263725,0.3688768230519585,0.6391926564595423,0.7020233389793773,1.713145147331285e-21,1.713145147331285e-21,0.09692642134535547,0.07336061498982482,-0.18693549400473727,0.027878007129041923,-0.08844669190249065,-0.09265290887695452
-0.6372489892667129,1.0372861084729998,0.2647035413835661,0.0508609539512968,-0.7031094014634002,-0.04044365380767474,0.7081080646371888,0.10366343107659962,0.06374786366530168,-0.16135891304997607,0.05199710913791913,-0.12067902815017736,0.024754449689944093,-0.0761031747037584,0.004917845309119835,-5.647438041269497e-05,-9.51191683381065e-05,9.273801611774296e-05,-0.009299197102677488,-0.0882938650468962,0.27521078616172684,0.3278717121514248,0.6267766249053806,0.6133988931789189,1.7131451473312862e-21,1.7131451473312862e-21,-0.030622024406092102,-0.08695715349652815,0.003430254369670393,-0.005817095981673473,-0.0718065755436606,0.3185425611799708,0.3685213525973641,0.6389502021569787,0.7047462186149281,1.7131451473312862e-21,1.7131451473312862e-21,0.09802767602996244,0.0741686284883118,-0.18982017433380957,0.02783332867574118,-0.09174896855111009,-0.09261430788004621
-0.6373828117240964,1.03712486864737,0.26463001240844114,0.05160357193977091,-0.7018210895925993,-0.040787625713196794,0.7093126106448912,0.10538530725607669,0.06382146635731895,-0.1599516142418821,0.052572989460107376,-0.12456873636815567,0.026745811670825993,-0.07936924624242461,0.003923580301435417,-6.980705474736649e-05,-9.685116302305506e-05,9.849016438059516e-05,-0.010229815329324661,-0.08719308917340268,0.2761070148590978,0.32793051455660877,0.6335347011091362,0.6191537695123935,1.7131451473312866e-21,1.7131451473312866e-21,-0.029747416557070264,-0.0897205064642862,0.005757647062143618,-0.0038770402032249677,-0.07415680309097093,0.31721096458774967,0.3674521513556306,0.6390688265993677,0.7082437219676985,1.7131451473312866e-21,1.7131451473312866e-21,0.09904768358388585,0.0751510366703795,-0.1927839815252484,0.02776748152284676,-0.09537255690269521,-0.09239445991164424
-0.6373949657663946,1.0370200463749717,0.2636018764268415,0.0521405164621603,-0.7003407495425037,-0.0408852924776533,0.7107299712616686,0.10693169590087255,0.06350586259428312,-0.15720825180402875,0.053218770262341474,-0.1271317170448549,0.028414795069911028,-0.082053413502395,0.002801822411779796,-4.4993360046086865e-05,-9.949034984945785e-05,9.987426403615236e-05,-0.010502588101515508,-0.08725792357469953,0.2766718421187528,0.32684060151620287,0.6408797642990346,0.6256365649022113,1.71314514733129e-21,1.71314514733129e-21,-0.0300075009569215,-0.09168245381437025,0.007228564062862643,-0.0011846609473426892,-0.07791206465680636,0.31513172399011125,0.36444927867435434,0.6398009476796345,0.7120093758571736,1.71314514733129e-21,1.71314514733129e-21,0.0995619981694482,0.07620022301443131,-0.19540012917804458,0.027715821203062044,-0.09845063368369851,-0.09220464838000941
-0.6373391303771798,1.036973555138963,0.26215909821068195,0.052446264192808956,-0.6988314077751959,-0.04092872384194716,0.7121891568763835,0.10790719101480217,0.06307965428041025,-0.15372825886931055,0.05311402129524987,-0.1284273995823829,0.03020582030316393,-0.0842150408634278,0.00177042228545754,7.830804568836213e-05,-9.000494108764323e-05,9.908874689609476e-05,-0.009332313081093238,-0.0897596197333507,0.27647771416091416,0.32314440710424214,0.6487638603512369,0.6321910988715034,1.7131451473312904e-21,1.7131451473312904e-21,-0.031209732185408377,-0.09078836669827839,0.0054598090755209935,0.002728364427780572,-0.08303846311658808,0.3114786493840414,0.35875293938120784,0.6407959013741024,0.7160298733159777,1.7131451473312904e-21,1.7131451473312904e-21,0.0997233673388307,0.0767860056382013,-0.19751539226765213,0.027483984850812944,-0.10080715377239584,-0.09233432056206349
-0.6372207717749865,1.0370962247485969,0.26147344441124276,0.052702437025751996,-0.6976067757352467,-0.04106141390288728,0.7133611683109835,0.10808472394211406,0.06264590738077527,-0.15065836842819838,0.05161507850878691,-0.12921614966792316,0.03214378642671695,-0.08623940991124734,0.000820875150252553,9.77525575978062e-05,-4.9843989948959114e-08,9.936202208365354e-05,-0.007262065409521777,-0.0956164410945869,0.27609260415747244,0.31514133719812976,0.6575805045936086,0.6383656546467779,1.7131451473312904e-21,1.7131451473312904e-21,-0.0327195820410414,-0.0866063090268736,-0.0023466352909850092,0.0075589645943568255,-0.0893202050017847,0.3064010044142583,0.3497291777638548,0.6416157784108831,0.7205770766437491,1.7131451473312904e-21,1.7131451473312904e-21,0.09977361515823376,0.07684548318841998,-0.19957414312967248,0.027018634278847486,-0.1029720118132173,-0.0927643737205251
-0.6371260905726019,1.0373917825703651,0.2619380311857688,0.05319398137714157,-0.6969358027471875,-0.04154481425521396,0.7139511111193731,0.1080632849062008,0.06244636022034567,-0.14930190462889995,0.049281189788666975,-0.13046255864238707,0.03406559597158482,-0.0883723832168625,-5.736379591409098e-05,9.98664174291817e-05,9.733869771032161e-05,9.976648528263178e-05,-0.0039252778098328375,-0.10395300772505937,0.2750044783796453,0.30339650048074496,0.6666662665280149,0.6440167535657423,1.713145147331291e-21,1.713145147331291e-21,-0.03405878642092308,-0.07940505724893648,-0.013272273257674362,0.013054358341322729,-0.09666526370883864,0.29997237456307524,0.3374631321220973,0.6429580489194081,0.7262262199520962,1.713145147331291e-21,1.713145147331291e-21,0.10065603987891808,0.07645594646855595,-0.20118472920435518,0.02642218623277388,-0.10552041418244154,-0.09300732056866685
