arm,participant,task,cameras,n_horizon,frames,lag,sync_r,joint_rmse_mean,joint_rmse_median,scored_dof,freeflyer_mm,marker_mm,root_orientation_deg,ik_ms_median,ik_ms_p95,fps,status
fastsam,4801,RobotPolishing,0,7,4132,8,0.8953,7.258,5.528,29,73.99,113.52,2.804,2.58,3.01,338.5,ok
fastsam,4801,RobotWelding,0,7,2493,7,0.9245,8.551,5.616,29,43.37,109.26,7.94,2.61,3.41,309.5,ok
fastsam,4801,Screwing,0,7,2841,8,0.4873,10.033,7.119,29,50.95,111.68,12.736,2.59,2.95,327.7,ok
fastsam,4801,SideOverhead,0,7,4413,6,0.9343,12.33,7.837,29,52.41,80.73,8.593,2.69,3.52,316.9,ok
fastsam,4827,Lifting,0,7,1243,8,0.9725,10.177,8.677,29,115.32,96.77,18.439,2.95,3.6,264.4,ok
fastsam,4827,Polishing,0,7,1867,7,0.9409,8.953,7.587,29,41.81,94.58,13.213,2.63,3.08,304.9,ok
fastsam,4827,RobotPolishing,0,7,2443,8,0.4021,9.609,7.753,29,77.12,95.85,8.484,2.58,3.56,312.1,ok
fastsam,4827,RobotWelding,0,7,2249,6,0.5935,7.663,6.403,29,59.26,102.59,6.173,2.94,3.44,294.5,ok
fastsam,4827,Screwing,0,7,2307,7,0.9132,7.621,5.687,29,42.8,84.83,6.734,2.86,3.32,299.1,ok
fastsam,4827,SideOverhead,0,7,2644,8,0.9599,9.87,7.785,29,51.07,76.02,5.813,2.94,3.31,295.2,ok
