0.7214449449227407,650.5228,94.115555,651.85767,82.10157,642.5135,82.10157,645.1832,84.77135,610.4762,84.77135,614.48083,150.1808,585.11334,152.85057,614.48083,236.94844,599.7971,250.2973,633.16925,305.02768,631.8344,321.0463,621.1553,311.7021,595.7924,311.7021,630.4995,410.48373,599.7971,423.83258,638.50885,502.5909,529.0481,521.2793,629.1646,43.389854,605.13666,122.14818,605.13666,305.02768,691.9043,515.93976,569.0947,553.3166,685.22986,509.26535,551.74115,554.6515,630.4995,518.60956,506.355,529.28864
0.6989318292874557,640.8051,97.19523,642.12897,85.280556,632.862,85.280556,597.118,86.60441,599.7657,86.60441,602.4134,150.14932,573.28864,154.12088,602.4134,238.84743,586.52716,250.7621,624.9189,305.04004,624.9189,320.92627,611.68036,314.307,587.851,315.63086,626.24274,412.27206,586.52716,426.83444,638.1574,504.94174,522.98224,526.12335,620.9473,45.564987,595.7941,122.34842,597.118,307.68774,689.78766,515.53253,566.6694,553.92426,683.1684,508.9133,550.78314,556.57196,630.2143,520.82794,503.12448,535.3903
0.7139785198064951,634.52673,96.728615,635.8565,84.760475,626.548,84.760475,625.21814,87.42006,594.63293,87.42006,599.9521,151.25012,568.03705,153.9097,597.29254,236.35686,581.335,249.65479,621.22876,302.8465,619.899,317.4742,609.2607,316.14444,580.0052,316.14444,625.21814,411.88953,578.6754,430.50662,637.1863,502.31543,521.4943,528.9113,615.9096,46.196484,590.64355,123.32447,591.9733,309.49548,689.0482,514.28357,566.7073,555.50714,682.39923,507.6346,550.74976,559.4965,629.2075,516.9432,501.54742,538.21985
0.7280087562707754,631.25824,96.0585,632.5799,84.1639,622.0069,84.1639,627.2934,88.12877,588.9664,86.807144,595.57446,148.92337,565.1771,152.88824,594.2528,234.8288,577.0718,252.00989,614.07715,299.5883,615.3988,323.37747,604.8258,316.76935,574.4285,316.76935,624.65015,410.60452,574.4285,431.75046,636.54474,501.79642,521.56366,528.2289,611.4339,45.83687,586.3231,123.81256,587.6447,310.16125,690.73126,512.3694,569.142,552.01807,684.1231,504.43967,551.96094,557.30457,627.2934,517.6559,503.0609,538.8018
0.7084956467151642,627.98285,96.69994,627.98285,84.966866,618.8571,86.270546,621.4645,87.57422,587.569,88.87789,590.1763,150.15062,560.1918,156.669,594.08734,236.19319,577.1395,258.35565,613.64246,302.68063,611.0351,327.45044,600.6057,315.71738,570.62115,315.71738,620.1608,412.18933,569.3175,429.13712,635.80493,502.1429,519.77783,526.9128,607.1241,44.552937,581.05054,124.077126,583.6579,309.199,689.2556,511.26865,568.0138,552.98627,681.43353,504.75027,552.3697,556.8973,627.98285,519.0907,501.52637,537.34216
0.6958751930640295,622.5868,99.64118,623.89294,86.579735,613.4438,87.88588,618.6684,87.88588,582.0963,89.192024,587.32086,150.58084,553.36115,157.11156,588.627,236.7864,569.03485,258.99088,606.9131,304.70593,604.3008,328.21655,596.4639,319.07355,567.7287,319.07355,617.36224,411.8098,563.8103,430.09586,635.64825,501.93384,518.0952,528.0567,604.3008,46.08924,576.8717,125.764084,579.484,312.54282,687.89404,509.7707,566.42255,551.5673,681.36334,503.23996,550.74884,556.79193,627.8114,517.60754,501.11533,538.50586
0.7099901414834536,618.2539,100.78983,620.87476,87.685555,610.39136,88.99599,616.9435,88.99599,578.9411,90.30641,582.8724,153.20692,546.18036,161.06949,586.80365,235.76385,563.21594,260.662,603.8392,299.9748,601.2183,332.73547,592.04535,320.94165,559.28467,323.5625,614.32263,413.982,559.28467,433.6384,633.979,499.15976,516.0406,530.61005,599.9079,45.75188,572.3889,126.99838,573.69934,315.69992,686.3961,507.02234,567.1472,551.57684,678.53357,500.47018,550.1117,558.129,626.11646,513.57446,500.31543,542.4039
0.6786258117510722,611.9692,104.930305,613.28186,91.80353,602.78046,93.1162,609.3439,91.80353,571.2762,93.1162,576.5269,154.81204,537.1466,161.37543,581.77765,241.44873,554.2114,261.1389,597.5297,300.51923,588.341,335.9615,583.0903,322.83472,551.58606,325.46008,608.0312,416.03482,550.2734,434.4123,630.3467,498.7335,513.51843,530.23773,594.9044,47.1725,563.40015,128.55849,564.7128,316.27133,684.16644,502.6715,564.7128,552.5532,676.2904,496.10812,548.9607,557.80396,623.78326,514.4856,497.76627,542.0518
0.6717554170351762,608.0831,102.90459,609.39575,91.091125,600.2075,92.40373,558.2041,89.77852,568.70496,91.091125,571.33014,152.78365,534.57715,160.65929,573.9554,242.04092,547.70325,261.73,589.70667,307.67126,583.1436,336.5486,576.58057,322.10995,546.3906,323.42255,605.45795,413.99243,546.3906,432.36893,629.08484,497.99927,513.57544,532.1271,591.0193,46.462486,560.8293,127.84412,559.51666,315.5469,684.21436,499.3119,566.0797,550.50354,675.0261,492.74884,549.0158,557.0666,621.2092,512.4379,497.82416,542.6279
0.6871006591961935,604.36786,102.60096,605.6792,92.11034,596.4999,92.11034,555.84875,92.11034,565.028,92.11034,566.33936,153.74275,529.6222,161.61072,567.6507,242.91304,542.7355,262.58295,586.0093,312.41342,576.82996,336.0173,571.58466,321.5927,541.42413,322.90402,603.0565,413.38565,545.3581,433.05557,627.97174,497.31064,512.57495,532.7165,587.3206,48.83652,555.84875,128.82751,553.2261,316.34738,681.7362,499.9333,566.33936,548.4524,673.8682,493.37665,550.60345,555.00903,621.4151,513.0466,496.839,543.2071
0.6795898389357787,599.96063,104.49038,602.5973,92.62548,592.0507,92.62548,549.8644,92.62548,560.41095,92.62548,564.3659,153.26831,526.1346,162.49657,565.68427,241.59593,540.6361,265.32574,582.82245,314.10367,572.2759,340.47012,568.32086,320.69528,539.3178,323.3319,598.64233,409.0229,541.95447,435.38934,623.6904,494.71387,512.95135,534.26355,584.14075,50.439156,552.50104,129.53851,551.1827,315.422,676.42334,497.3505,565.68427,548.7651,669.8317,492.0772,549.8644,556.675,617.0988,510.53372,497.13147,546.1284
0.6740686583977479,591.29736,105.2639,593.943,93.35871,584.6834,93.35871,544.99945,93.35871,552.9362,93.35871,554.25903,152.88466,515.8979,164.78984,559.55023,238.86656,527.80304,267.96814,579.3922,298.3925,559.55023,336.75366,563.5186,319.55728,533.09424,322.20288,595.26575,408.18478,535.73987,431.99515,616.43054,495.4895,511.92947,531.2051,576.7466,51.02916,543.67664,129.07428,546.3222,314.26608,668.0197,503.42627,563.5186,547.0786,661.4057,495.4895,546.3222,555.01544,608.4938,512.68585,496.05588,543.1102
0.6937017624194806,587.45874,104.16133,588.7809,93.584366,578.2039,93.584366,538.5403,93.584366,545.1509,93.584366,549.11725,155.72408,512.09784,164.97891,554.4057,245.62833,522.6748,266.78226,575.55963,320.98923,551.7615,343.4653,562.33844,323.63348,530.60754,326.27774,592.74725,409.57138,533.2518,433.36957,609.9348,496.8314,510.77573,532.5287,566.3048,49.954357,538.5403,130.60376,546.47296,315.70074,662.81964,504.7641,562.33844,547.072,656.20905,498.1535,545.1509,553.6826,602.0021,514.019,494.91025,544.42773
0.6830159930082468,584.14874,105.0795,586.79504,93.17111,574.88666,93.17111,584.14874,93.17111,541.8078,93.17111,545.7773,156.68251,507.4058,167.26775,553.7162,244.0107,519.3142,267.82748,573.5635,324.7231,545.7773,344.5704,561.6551,323.39993,529.8994,327.36942,590.7645,409.40497,532.5457,434.5449,602.6729,498.0563,511.37524,531.13513,564.30145,49.507027,535.192,131.54259,544.4541,316.78418,655.59906,507.3184,561.6551,547.013,648.9833,499.37946,544.4541,553.6288,596.0571,513.93414,495.4974,541.7204
0.6590573627215165,579.82776,102.85329,581.15173,90.937515,570.55994,90.937515,525.5448,90.937515,536.1366,90.937515,537.4606,154.48833,507.00912,159.78423,542.7565,239.22275,514.953,260.40634,570.55994,298.80164,540.1085,335.87296,555.9962,319.98523,529.5167,323.95718,589.0956,407.3676,533.48865,428.5512,594.3915,498.72192,510.98105,529.17334,559.96814,48.5703,530.8407,128.00882,541.4325,312.04138,646.02655,511.96167,559.96814,546.385,639.4067,504.01782,544.08044,551.6809,587.7716,514.6096,496.41733,542.4131
0.6546406356187967,575.6826,102.95428,577.0127,90.98394,566.3724,90.98394,521.1511,89.65391,531.7914,89.65391,530.46136,152.16565,502.5306,160.14587,535.7815,238.61806,506.52072,261.22867,569.0325,302.45984,533.12146,338.37082,551.74194,319.7503,529.13135,322.41037,586.32294,406.2027,531.7914,424.82324,586.32294,497.97525,510.5108,531.2262,554.40204,47.092724,525.14124,126.89494,538.4416,311.77008,635.5343,512.60565,558.39215,545.85657,628.8841,504.62546,542.4317,551.17676,578.3427,513.9357,495.8804,543.19653
