Freeflyer_X[m],Freeflyer_Y[m],Freeflyer_Z[m],Freeflyer_quaternion_X,Freeflyer_quaternion_Y,Freeflyer_quaternion_Z,Freeflyer_quaternion_W,Left_Hip_Flexion_Extension[rad],Left_Hip_Abduction_Adduction[rad],Left_Hip_Internal_External_Rotation[rad],Left_Knee_Flexion_Extension[rad],Left_Ankle_Plantarflexion_Dorsiflexion[rad],Left_Ankle_Inversion_Eversion[rad],Lumbar_Flexion_Extension[rad],Lumbar_Lateral_Bending[rad],Thoracic_Flexion_Extension[rad],Thoracic_Lateral_Bending[rad],Thoracic_Internal_External_Rotation[rad],Left_Clavicle_Elevation_Depression[rad],Left_Shoulder_Flexion_Extension[rad],Left_Shoulder_Abduction_Adduction[rad],Left_Shoulder_Internal_External_Rotation[rad],Left_Elbow_Flexion_Extension[rad],Left_Elbow_Pronation_Supination[rad],Left_Wrist_Flexion_Extension[rad],Left_Wrist_Radial_Ulnar_Deviation[rad],Cervical_Flexion_Extension[rad],Cervical_Lateral_Bending[rad],Cervical_Internal_External_Rotation[rad],Right_Clavicle_Elevation_Depression[rad],Right_Shoulder_Flexion_Extension[rad],Right_Shoulder_Abduction_Adduction[rad],Right_Shoulder_Internal_External_Rotation[rad],Right_Elbow_Flexion_Extension[rad],Right_Elbow_Pronation_Supination[rad],Right_Wrist_Flexion_Extension[rad],Right_Wrist_Radial_Ulnar_Deviation[rad],Right_Hip_Flexion_Extension[rad],Right_Hip_Abduction_Adduction[rad],Right_Hip_Internal_External_Rotation[rad],Right_Knee_Flexion_Extension[rad],Right_Ankle_Plantarflexion_Dorsiflexion[rad],Right_Ankle_Inversion_Eversion[rad]
-0.004225753072466859,0.9361997512209224,0.3464321405525191,0.050220644425772384,-0.7415237418490254,-0.05741791905538907,0.6665771437569405,0.06374872042209748,0.11036094747829209,-0.20480968141537406,0.019919066020837407,0.01850592135292225,0.017921938792250826,-0.110121849783371,0.006848899720599854,9.858114913829547e-05,-5.2800604945817977e-05,-9.973636049409116e-05,-0.024286462844573288,-0.1527601218105952,0.31249282132081496,0.062105999756517455,0.41041645915182096,0.44275097912657074,-1.8605633532164265e-22,-1.8605633532164265e-22,0.1350297806235827,0.027523681445589587,-0.08424206382039649,-0.011835072390485847,-0.12458641152976353,0.33935607734148127,0.003932491356027855,0.4596860920641739,0.45305603281715695,-1.8605633532164265e-22,-1.8605633532164265e-22,0.09907498334952085,0.04571109214803,-0.1113751336778186,0.015382874410838875,0.05117794662189584,-0.052054276887908306
-0.0043489289105141425,0.9365076552193101,0.345997726119989,0.04982629957923787,-0.7422954229578274,-0.05735016335569761,0.6657531361318797,0.06269193081990732,0.11073197903439856,-0.20625031880327044,0.01925258818676591,0.01890215314772842,0.017095388678136408,-0.10867012061270255,0.006991557267267476,9.840748981109603e-05,-7.962098349297884e-05,-9.966719500900034e-05,-0.0257013311022066,-0.15385679828316512,0.31406382739900046,0.05970626280785525,0.40960860893881257,0.4432689787572075,-1.860563353216425e-22,-1.860563353216425e-22,0.1375595443827743,0.026171003887845542,-0.08450803630687477,-0.014067248930571303,-0.12562202516921622,0.342125921998007,0.004419636245497226,0.45997434612615884,0.45284364517991954,-1.860563353216425e-22,-1.860563353216425e-22,0.09966171875880002,0.045129045988961586,-0.10998205113060655,0.015881422238675176,0.052226487564525165,-0.052188900331049386
-0.004534981447707872,0.9367993266891679,0.3459825967875856,0.049251418495555616,-0.7429187962738207,-0.05716720018292189,0.6651158018715343,0.061155396300346596,0.11108497379865817,-0.20727790017657138,0.019073642466171176,0.01952461990505512,0.016800232098212336,-0.10753870450577173,0.007042022736880674,9.93131320352893e-05,-8.834945780273313e-05,-9.948805234942821e-05,-0.026960488200630454,-0.15551487883348875,0.31576520018258697,0.058246036321341364,0.4080269430313207,0.44368852192400005,-1.860563353216424e-22,-1.860563353216424e-22,0.14181863267740752,0.026007774729845504,-0.08421114373042836,-0.016587618455090648,-0.12634041669827473,0.34554685395744017,0.0053666494745929095,0.4598006000839861,0.45181453573384694,-1.860563353216424e-22,-1.860563353216424e-22,0.10014701624115799,0.04458562028041128,-0.10921750727956937,0.016659895682651374,0.05284887119208541,-0.05244673115843835
-0.004575380490744816,0.9370336783274933,0.3462566317104379,0.048646873605168214,-0.743249227575713,-0.0569260352785906,0.6648113412290958,0.05967944883066679,0.11128864582308914,-0.20793492774613828,0.019215414191741526,0.02022156862763349,0.016619142879828804,-0.10663956459704071,0.007128387051918005,9.933048340683412e-05,-8.20284695223701e-05,-9.996974125022986e-05,-0.02810399332400812,-0.1568623243184054,0.31736069255823235,0.05861294698579729,0.40631560627342306,0.4441141919122517,-1.860563353216423e-22,-1.860563353216423e-22,0.14667712957123077,0.026532159886182453,-0.08373487746820339,-0.01924944891320299,-0.12622751219958644,0.34945977889453944,0.0067017280209284,0.4589049340562787,0.4501032365729681,-1.860563353216423e-22,-1.860563353216423e-22,0.10050663383872763,0.04421659732956092,-0.10966097227862409,0.017525038818480776,0.053186692776643264,-0.05286276514023944
-0.0045535028580992835,0.9371372276104858,0.3464497268328958,0.04815977009480129,-0.7431508626082594,-0.05663136003600892,0.6649817169091968,0.05843159927254764,0.11130925954705176,-0.207825959927698,0.01938202492634016,0.02054469849066603,0.01658993372035993,-0.10629235032622143,0.0069598928893744826,9.965114283874234e-05,-7.930258576942291e-05,9.804774614631762e-05,-0.02882930525446576,-0.1573302750081086,0.3182880028859863,0.0600265785212949,0.405078590020763,0.4443787004907788,-1.8605633532164223e-22,-1.8605633532164223e-22,0.15253766167968016,0.02717243965588024,-0.0832690078023165,-0.021510389722268364,-0.1262711075327386,0.3528969997609065,0.007426516678996775,0.4569323651637193,0.44786736570357893,-1.8605633532164223e-22,-1.8605633532164223e-22,0.10047752411304615,0.04408663268467112,-0.11156773565354478,0.01835239500862203,0.0529069497253681,-0.05357123752849719
-0.0043713379723717685,0.9371531080649078,0.34601177210665063,0.047832529619854305,-0.742848443966668,-0.056347924312249845,0.6653672499839197,0.05724369226121438,0.11114035303897571,-0.2077016082086012,0.019219030606827656,0.02028609779520887,0.016205210727712988,-0.10668323193866557,0.006840804980265741,7.7903308516098e-05,-6.400624143652359e-05,9.94311274487314e-05,-0.029304216901332586,-0.15703721001986168,0.3183211465056586,0.061884764562660954,0.40473243864499436,0.4441363512120211,-1.860563353216422e-22,-1.860563353216422e-22,0.15764126888193,0.02730674399420117,-0.08195367799397357,-0.023550307155310146,-0.1267709035923702,0.356109854272022,0.00711705773618311,0.4546470725894318,0.4454277516210071,-1.860563353216422e-22,-1.860563353216422e-22,0.09998266552774447,0.04417067452970207,-0.1146870859673088,0.01925651138356444,0.052313049714978445,-0.0547358468688157
-0.004058454752054598,0.9370931850855232,0.3447758532916082,0.04760481296655435,-0.7425257516256923,-0.0560389888203925,0.665769731295735,0.05615012276404548,0.11077677123184014,-0.2075158374051888,0.018849482841035575,0.019376542171264145,0.01560815970337633,-0.10743973960017747,0.006765084593694146,-9.186559710589572e-05,-6.594427879723221e-05,9.977793482590044e-05,-0.029298425381883056,-0.156508719452058,0.31734854045454913,0.06346222466448483,0.40432431524810797,0.44314368980157287,-1.860563353216422e-22,-1.860563353216422e-22,0.16174517937592947,0.026683960277140248,-0.07939847691660751,-0.024945211623511807,-0.12834358964315348,0.3584240941608907,0.005201907559073739,0.4529655182905994,0.44292454937193093,-1.860563353216422e-22,-1.860563353216422e-22,0.09916414595727586,0.044419094906018225,-0.11780871111013912,0.02023979477665098,0.051511679879967874,-0.05598315699879012
-0.0037115786280461686,0.9369705817831718,0.343206355910431,0.04737640482333562,-0.7426073887794049,-0.05578885292223583,0.665715758120518,0.05531625890291461,0.11043628949877562,-0.2073164290058792,0.01860797771773758,0.018076539122331235,0.014982663033135618,-0.10832942939192616,0.007081474434186087,-9.747892168034112e-05,-7.00023735137804e-05,9.986779608278107e-05,-0.02934245922803294,-0.15655801040653983,0.31635042714697575,0.0641166552578946,0.4040948174638285,0.44169443311302337,-1.860563353216422e-22,-1.860563353216422e-22,0.16443961419779957,0.025303309190620044,-0.07633502830275374,-0.025474853993281865,-0.130331613389112,0.35962133398386975,0.002679801614043814,0.4523435864369891,0.44049962088877276,-1.860563353216422e-22,-1.860563353216422e-22,0.09854440986500076,0.04464871827230173,-0.11922514854652544,0.021257141323637437,0.05059125531770837,-0.0565971274550186
-0.003446570688349764,0.9368331218151726,0.342529568916307,0.04718924168974455,-0.7430484228245515,-0.05564532610067812,0.6652490379248516,0.05513561821224851,0.11017200240496094,-0.2069131640189292,0.018253045831919234,0.016840805611854796,0.014269995999697287,-0.10868032919462549,0.00759666058847387,-9.328383651444118e-05,-6.829080950029735e-05,9.987913456005549e-05,-0.029742982479309923,-0.15718076997689948,0.3160117635193029,0.06440763812654547,0.4045495285707015,0.4404205297454877,-1.8605633532164223e-22,-1.8605633532164223e-22,0.166395111092769,0.023612319963501344,-0.07260696842735846,-0.025407776419342828,-0.13182183686480123,0.360044602782256,0.0007719065345041893,0.4525287100620825,0.4385823313537968,-1.8605633532164223e-22,-1.8605633532164223e-22,0.09828281097680965,0.04485023003293194,-0.11856762569639757,0.021790610394930163,0.049955478447666846,-0.05616687474335646
-0.003290522995464705,0.9366655665592108,0.3427111373645499,0.047051315538809584,-0.7434778741454728,-0.05561193389719649,0.6647815883756548,0.05558632290678016,0.11014817423420352,-0.20632316757079075,0.018129897387491253,0.016074547338677605,0.013733174206710127,-0.10861580911351429,0.008027120114118252,5.28192169245448e-05,-4.829887548372384e-05,9.967401193726534e-05,-0.0300198359440373,-0.1579470368576547,0.3158852276459497,0.06472404913053262,0.40568992617027533,0.4399022888688295,-1.8605633532164225e-22,-1.8605633532164225e-22,0.16742409509445866,0.022178053838733097,-0.06907218475973281,-0.025023537908410668,-0.1322267323458237,0.36005106851286806,0.00012556127069542154,0.45232351452305314,0.43728415076401184,-1.8605633532164225e-22,-1.8605633532164225e-22,0.09837561086931638,0.045010645192302204,-0.11719076192693649,0.022022118078750073,0.04961883307052031,-0.05491896968263196
-0.00306539361497623,0.9364439773328577,0.3428450889555957,0.0471161195242235,-0.7435169467084768,-0.05562983785511682,0.6647314878479132,0.056390992306886045,0.1100233956040653,-0.2055878777477179,0.018138790382274093,0.015356115434752996,0.013490977804017019,-0.10824568300266817,0.008072732656472022,7.481613073971945e-05,-3.1640237298625955e-05,9.985725355602733e-05,-0.02983420202652336,-0.15762009912058125,0.3154154047518404,0.0658495751845492,0.40726122409772075,0.439880858281345,-1.8605633532164228e-22,-1.8605633532164228e-22,0.16623848259505733,0.021403153002112565,-0.06563162424555459,-0.024605147847513754,-0.13174109444797635,0.3601102643689804,0.00011597054330592362,0.4513414469223046,0.43665428436611076,-1.8605633532164228e-22,-1.8605633532164228e-22,0.09876028750529461,0.0454721763229243,-0.11678640100979146,0.022322450615152693,0.04940536819637499,-0.05356699300456384
-0.0028169588370070228,0.9362329111016535,0.34221978627518296,0.047359415259667394,-0.743169894155025,-0.055605164191648314,0.6651044875030789,0.057602806703067055,0.10973221641488062,-0.2046272215517843,0.0187017010856422,0.014377155265399526,0.013643757991987351,-0.10771348529357412,0.007600856018118439,7.474911894261075e-05,-1.589853876819705e-05,9.977624080557774e-05,-0.029287956705748245,-0.15679775953730707,0.3147724059540909,0.06694120160947685,0.4080933388608201,0.4399235266230527,-1.860563353216423e-22,-1.860563353216423e-22,0.1640234390175928,0.021430567958479762,-0.06419888926624809,-0.02405455925998011,-0.1309703930687501,0.35993192351444514,0.0005586737984222016,0.44943582192887593,0.4362449868436339,-1.860563353216423e-22,-1.860563353216423e-22,0.09938996145322214,0.04617231436810486,-0.11782263251811999,0.022608657459997503,0.0489381675780864,-0.052453937547753696
-0.00263046657326826,0.9361469409895148,0.34120004891216754,0.04758969976180614,-0.7427851390556838,-0.05547648696847868,0.6655285226790899,0.05827658746758161,0.10938237542147422,-0.20422215507185743,0.019509079070297287,0.013661477780210067,0.014155354656016805,-0.10731293038510471,0.006817343320558056,1.5133134550049825e-05,1.796645544007221e-07,9.977897349596943e-05,-0.029051032209869498,-0.1557871070332007,0.31430599856747665,0.06769970935403911,0.40770145791560664,0.43973415187888404,-1.8605633532164232e-22,-1.8605633532164232e-22,0.16239107893484553,0.022334250998346034,-0.06520670587983758,-0.02430189436338682,-0.13058895731862868,0.36039205017843123,0.001301823375244147,0.44719356649382425,0.4354291681798284,-1.8605633532164232e-22,-1.8605633532164232e-22,0.09986384471422087,0.04678352764864819,-0.11905116816740287,0.02305137041073793,0.04879071249981224,-0.052061405339885
-0.0026605268800369737,0.9362524705437015,0.3405668435305288,0.04765882135370365,-0.7426125065059763,-0.05518788128633635,0.665740011035166,0.058206093506458355,0.10907547739802517,-0.20441336267405674,0.020110538724902375,0.013480655119374957,0.014549367977833428,-0.10721634076769587,0.005829643377224298,-4.951956481691205e-05,6.743608132039339e-06,9.972985529199385e-05,-0.029226751126047074,-0.15473519940494135,0.31415889965940214,0.06837038812394189,0.4058228222112613,0.43927836128221953,-1.8605633532164235e-22,-1.8605633532164235e-22,0.16286130758059403,0.023575256493992728,-0.06687736389100588,-0.025682792237650628,-0.13083055133327054,0.36157822412299195,0.0022764474917482107,0.44507381420314684,0.43388245024621946,-1.8605633532164235e-22,-1.8605633532164235e-22,0.09981198923052276,0.047088345112674235,-0.11970050207955772,0.02330910798884332,0.049614429027269875,-0.05243558793248385
