Frame_0,RASI_x,RASI_y,RASI_z,LASI_x,LASI_y,LASI_z,RPSI_x,RPSI_y,RPSI_z,LPSI_x,LPSI_y,LPSI_z,C7_x,C7_y,C7_z,RSHO_x,RSHO_y,RSHO_z,LSHO_x,LSHO_y,LSHO_z,RELB_x,RELB_y,RELB_z,LELB_x,LELB_y,LELB_z,RMELB_x,RMELB_y,RMELB_z,LMELB_x,LMELB_y,LMELB_z,RWRI_x,RWRI_y,RWRI_z,LWRI_x,LWRI_y,LWRI_z,RMWRI_x,RMWRI_y,RMWRI_z,LMWRI_x,LMWRI_y,LMWRI_z,RKNE_x,RKNE_y,RKNE_z,LKNE_x,LKNE_y,LKNE_z,RMKNE_x,RMKNE_y,RMKNE_z,LMKNE_x,LMKNE_y,LMKNE_z,RANK_x,RANK_y,RANK_z,LANK_x,LANK_y,LANK_z,RMANK_x,RMANK_y,RMANK_z,LMANK_x,LMANK_y,LMANK_z,R5MHD_x,R5MHD_y,R5MHD_z,L5MHD_x,L5MHD_y,L5MHD_z,RTOE_x,RTOE_y,RTOE_z,LTOE_x,LTOE_y,LTOE_z,RHEE_x,RHEE_y,RHEE_z,LHEE_x,LHEE_y,LHEE_z,Nose_x,Nose_y,Nose_z,Head_x,Head_y,Head_z,REar_x,REar_y,REar_z,LEar_x,LEar_y,LEar_z,REye_x,REye_y,REye_z,LEye_x,LEye_y,LEye_z
0,-0.12958862568531712,-0.42616908816345134,0.9272168325208006,0.0969738547602724,-0.44782338952273526,0.9202035564500824,-0.0522390286080814,-0.2682910988467705,0.9492656391020123,0.05588573626388918,-0.281714721834471,0.9483967644834813,0.006943563560407931,-0.28910410312941226,1.3941571980435015,-0.14413404703462937,-0.3264475008135553,1.3709853878248541,0.1447063110586771,-0.3672650737891683,1.3735945317157632,-0.2569809938858938,-0.3149049050540991,1.0654694524121195,0.23933966580189625,-0.36445797820476916,1.0567804167076087,-0.1929644139319092,-0.28097302164874116,1.0334403871832807,0.1846382487046231,-0.3197108501020567,1.031776462103343,-0.3258647604680863,-0.3805978384083576,0.8332983924234463,0.2751997048550558,-0.4212502755571438,0.8197463439331497,-0.326060742465054,-0.3501078458567427,0.8201348869337665,0.2847764370538376,-0.3933699763033135,0.8080145319633023,-0.16549059783791795,-0.3149746929628263,0.45998927877751,0.1743268078672574,-0.34011098250292787,0.4605890403220535,-0.054314596430778996,-0.3207701374734364,0.4542626836316346,0.06575617524024051,-0.3234454092816278,0.45550355078434446,-0.16802199694657083,-0.2738845193215,0.006150429654378401,0.19166884956305735,-0.2809480339236742,0.005722580795171076,-0.10760949512713541,-0.297964253544601,2.241158914473297e-05,0.1298110549541512,-0.29081893934578645,0.0019540840515634996,-0.21143945080942025,-0.40695013365595073,-0.04218334651344961,0.2197929049991842,-0.41895691459062945,-0.03931321305245275,-0.15069213144553106,-0.47170619334102964,-0.04147307105932788,0.15714723261031127,-0.47190681174787164,-0.040290745761106396,-0.12222611636657608,-0.22212714360412517,-0.04191020846907858,0.15636180034457325,-0.21826012687783133,-0.027300933767423728,-0.01852233349225231,-0.4953495240022847,1.5053927700569971,0.0017150696849231885,-0.37273881847330015,1.6640776750590343,-0.06923362982440023,-0.3667377821500095,1.5275850043051304,0.07008545807231963,-0.3911362486575827,1.5305468573171641,-0.04302657466671325,-0.45332467082788813,1.5506322492784763,0.020232654396900043,-0.46260402231109043,1.551411338850132
1,-0.12958876773394673,-0.4261236684328344,0.9272088907375227,0.09698223403277509,-0.44776689147515797,0.9201923557980922,-0.05223931819065567,-0.26824396831894975,0.9492480574006759,0.055885883558914544,-0.2816645068472559,0.9483786991248849,0.006950944247592919,-0.2890201128445294,1.3941527427149287,-0.1441272012443373,-0.3263656614342507,1.3709877385776226,0.14471719243772038,-0.367169740521715,1.3735984313705538,-0.25697542052166145,-0.3148313936776565,1.0654616111419601,0.23935131381022906,-0.3643909438240603,1.0567746092598622,-0.19295076370334527,-0.2809126862569884,1.033436018648599,0.18465279924939967,-0.3196430332035864,1.0317770105529473,-0.3258716727401099,-0.38056039744948306,0.8332912221721293,0.27519938826599516,-0.4212019418603976,0.819736909668584,-0.32605813761823865,-0.35007074251866516,0.8201257554491267,0.2847789229033491,-0.3933242313895701,0.8080064497649351,-0.1655004328142536,-0.3149534520627355,0.4599678280888171,0.17433839023495484,-0.34006314566178114,0.46056929567584387,-0.054322486222868484,-0.32073681650955405,0.45424088489623077,0.06576102948386832,-0.3234116579066913,0.45548402733421645,-0.16803305906759305,-0.2738379475661514,0.0061188974174771725,0.19166941145764094,-0.28092085765851255,0.0056925699683088365,-0.10761554329955487,-0.29791837897883455,-7.505570966691922e-06,0.1298113962117646,-0.29079742407760933,0.001928804462034016,-0.21143632339541255,-0.406907118193244,-0.042219206055141345,0.219801157241933,-0.41893009698012207,-0.0393359882927293,-0.15068289691498118,-0.4716647375603438,-0.041507753545662766,0.15716226223359991,-0.4718819312478682,-0.04031475332649968,-0.12224011740594118,-0.22208393720582847,-0.041936729314959814,0.15636005891990543,-0.2182355709704639,-0.027333048220436775,-0.01852107192482159,-0.49527236797375435,1.5053844870257653,0.0017057024214550429,-0.3726808554434827,1.6640766166165941,-0.06923294662338778,-0.3666643570275986,1.5275811988970616,0.07008494997328335,-0.3910598398205667,1.5305481925344204,-0.043028895975112946,-0.4532521654028759,1.550627311499352,0.02023565451778456,-0.4625247688594329,1.5514113519028208
2,-0.12959286696434552,-0.425866775933716,0.92715730318409,0.09703250813078197,-0.4474436960957318,0.920115944365884,-0.05224216155271696,-0.26797312987288574,0.9491413141432723,0.05589016412085109,-0.2813727153717871,0.9482670444684898,0.006995796746971753,-0.28853507996335054,1.3941246314154907,-0.14408606098735827,-0.32589597954817173,1.3710093546114706,0.1447822149532551,-0.3666155765866086,1.3736219264986869,-0.25693372730669384,-0.31439515455243616,1.0654260749899536,0.2394329943734968,-0.36400160455232394,1.0567358022154532,-0.19286299176703187,-0.2805534782896511,1.03341908104292,0.18474744786161112,-0.31924793668155577,1.0317805296307723,-0.32590625881729485,-0.38034898710565257,0.8332704313138598,0.2752210481746427,-0.4209122612136835,0.8196752839503809,-0.32603493673826067,-0.34986018547426556,0.8200898687257061,0.2848129945543287,-0.3930501410060148,0.8079574334117022,-0.16556638822856715,-0.3148451485077759,0.4598401708355362,0.1744107205083378,-0.3397709704739426,0.4604475278777929,-0.05437679051193237,-0.32055188373474447,0.4541102904256239,0.06579049453902709,-0.32320287914126405,0.45536519295280675,-0.16811680264014472,-0.27358877187836117,0.005934219421293701,0.19167827194236411,-0.28074710594375124,0.005515873484256589,-0.10766714137694913,-0.2976705195327671,-0.00018561231009886497,0.1298174617548527,-0.2906594822071153,0.0017768792979410667,-0.21142504444390095,-0.40668923139684415,-0.04243331243955379,0.2198557670871213,-0.4187579715434459,-0.03947878304269177,-0.15063251918151643,-0.4714532321352025,-0.04171659100887689,0.15725960860387142,-0.47172165462354015,-0.0404685512099947,-0.12234829949131415,-0.22185079241645736,-0.04208583602519342,0.15635208142464724,-0.21807548679930433,-0.02752003635655116,-0.018508745172425196,-0.49485093065952435,1.5053153347412855,0.001648615944916863,-0.37237912027948206,1.664060345921865,-0.06923241009487408,-0.3662697235365689,1.5275513345539269,0.07008427390627796,-0.3906302784594553,1.530548081384881,-0.04303866321387269,-0.45286213519689705,1.5505828658674372,0.02025894246182597,-0.4620868365168536,1.5513979023447397
3,-0.1296056948422075,-0.42548510878774337,0.9270539183782524,0.09713551363105147,-0.44692476616474514,0.9199391738679082,-0.05225620517093934,-0.2675463244943266,0.948944669139534,0.055912164826620384,-0.2808921074607872,0.9480507929459376,0.007078108595522708,-0.28776542947281314,1.394074665556369,-0.1440100156268927,-0.32517480424831086,1.3710818377181884,0.14490475935498892,-0.36570526991016356,1.373667848919409,-0.2568163942411418,-0.3136603936670331,1.0654117393146785,0.23963500250575778,-0.36333441299214353,1.056650621906255,-0.19267092118996426,-0.27994703476998084,1.0334317625841973,0.18494878919233065,-0.31856957617510795,1.0317956219137032,-0.3259325132811531,-0.3800308069313031,0.8333232273479525,0.27537037281216054,-0.42036372814969647,0.8195479578980855,-0.3259549666769663,-0.3495406906034911,0.8201019148792157,0.2849619206639801,-0.3925269886216758,0.807874719074636,-0.1657157422567198,-0.31477074419142237,0.4596195046414672,0.17455124098524638,-0.3392444216783989,0.46021412154533214,-0.05450325339701755,-0.32031316173462343,0.4538766995642795,0.06584321801052417,-0.32282617289743054,0.4551439542875595,-0.16833557712089986,-0.2732892412733878,0.005627664169887554,0.19171020273991618,-0.2804114206437876,0.005211370523740476,-0.10781935914404228,-0.2973616333183166,-0.0004939115416791877,0.12984001646266044,-0.2903981293961104,0.0015026329351919556,-0.2114294048492118,-0.40649836075527535,-0.04280753201146517,0.2199627022467043,-0.4184318217667857,-0.039764543771439585,-0.15055147076207137,-0.47126324986321844,-0.04208657957228506,0.15745278456565223,-0.47142002541245115,-0.04078812047758793,-0.12264034835408294,-0.2215563509986427,-0.04231200429783863,0.15634303400292038,-0.21775222575360775,-0.027833210799538124,-0.018464650993210017,-0.4942990899555851,1.5051027207706607,0.0015409750435289903,-0.3720708781546707,1.66399405488951,-0.06924435674353878,-0.36578959879300055,1.5274672806444247,0.07009203314982065,-0.39001194129438255,1.530515778866207,-0.04303947603377186,-0.45238921881091587,1.5504370015350926,0.020321122501326252,-0.4614942138735886,1.551313596482295
4,-0.12959655750316407,-0.4248803882629085,0.9268962288486474,0.09736502940059724,-0.4460137848217016,0.9196273903416317,-0.05229464112560863,-0.26684487386635297,0.9486042035960582,0.05595594314707714,-0.28007752095919514,0.947666305970634,0.0072247271416488405,-0.28652996728586927,1.3940132644233763,-0.14385980781524013,-0.3240626893862949,1.3712240727567944,0.14515039857304093,-0.3641910170439459,1.373761641207992,-0.2565747113951277,-0.3124992151991631,1.0654048071899558,0.24001375982455792,-0.3621072386388274,1.0565129668340756,-0.19229482893164185,-0.279004635630004,1.0334799545260185,0.18530459840028962,-0.31733626065196135,1.0318550947619263,-0.32594223270637124,-0.37949332906949457,0.8334202453096209,0.2756856537386521,-0.419310144000584,0.8193564190642229,-0.3257823331862873,-0.3490096112443177,0.8201276567139709,0.28526032867620976,-0.39150672735854697,0.8077707063391075,-0.16597747244860506,-0.3147898132253151,0.45925647212198545,0.17479487938672428,-0.3384106202947192,0.45980517437690765,-0.05471541322871603,-0.320014956408243,0.4534721937775623,0.06593344479334044,-0.3222613628252428,0.454757766524695,-0.16869965355338956,-0.27285438574654497,0.005123933158179523,0.19174269766913155,-0.2798959892110001,0.004679746395524212,-0.10806672082593129,-0.2969097011663652,-0.0010062953070993773,0.12986132163284114,-0.29001579509835923,0.001022299378110087,-0.21140604041006825,-0.4062856988379705,-0.04343852525890523,0.22010257703365577,-0.417969813708065,-0.040279976077887296,-0.15036452659124439,-0.47106139311618755,-0.04270536427632794,0.15774389207277567,-0.4710014297055367,-0.041359025643053514,-0.12313519394752959,-0.22110579079265705,-0.042705739214423624,0.15631003312974817,-0.21724213129182185,-0.02837973493743087,-0.01839231610677241,-0.49348082749012506,1.5046978384731529,0.0013519255015172686,-0.3717221071767153,1.6638922798070952,-0.06925354133398014,-0.3651158567914037,1.5273154658735124,0.07010593915630267,-0.389090864043199,1.530465053301506,-0.04305084959546804,-0.45173375508818936,1.5501604509726885,0.02041080505913833,-0.46062892135602035,1.5511448333929483
5,-0.1295724167687949,-0.4241476981201074,0.9266882439644271,0.09768919320222552,-0.444890617992199,0.9191948137773052,-0.05232404895086112,-0.26597098479166204,0.9481645547171408,0.05605762895072186,-0.27906218385013765,0.9471582965451222,0.007447591853878862,-0.28508481731482505,1.3939423841867231,-0.14360967105727862,-0.322782854348096,1.3714654285113577,0.14550139711840004,-0.3624294001677351,1.373891145890911,-0.25618777673919285,-0.31105935453523914,1.0654869706471366,0.2405661740473618,-0.36060649373265924,1.0563562323025781,-0.1917538711724866,-0.2778443932806301,1.033614623401002,0.18581092392030532,-0.3158216980613743,1.0319551408459133,-0.32587418428350073,-0.37878335966776927,0.8336807916566003,0.2762194744832028,-0.41798502498256757,0.8191633299443287,-0.3254838597874861,-0.3483116544534036,0.8202817551228526,0.28576034975973624,-0.39022373554389495,0.8076973381943686,-0.16630777361375726,-0.3148607872850308,0.4588182663793282,0.1751357170645252,-0.33734923440301184,0.45927098928519056,-0.05497405042652663,-0.31967784830932944,0.4529595058785102,0.06607410902451474,-0.321502042122664,0.45426084821607843,-0.16920989424301097,-0.27241301827849523,0.004521809587051292,0.19181693482076503,-0.2791550642043967,0.004015179882547659,-0.10842001679181991,-0.29643289239004306,-0.0016470656395602334,0.12991021826707916,-0.2894338734892956,0.0003929812839845437,-0.2113595397735385,-0.40614483847996385,-0.04424452007870572,0.2203012208541633,-0.4173190631913822,-0.04098065735518853,-0.15010838864361106,-0.47093184559401,-0.04351301164422683,0.15813666350741626,-0.4703781264945068,-0.04214539960519344,-0.12383570953374394,-0.22062499895776466,-0.04318220242646832,0.1562863014842552,-0.21648365190960636,-0.02905755747581898,-0.018349526467747505,-0.4926552233240623,1.5040949972661224,0.0011422201764024035,-0.3715419884125136,1.6637244265115056,-0.06924811448187153,-0.3644871392415296,1.5270938828601122,0.07015620753141068,-0.38815102482080727,1.5303686161138468,-0.04309212720366286,-0.45111257194056675,1.5497365531605796,0.020481581145873902,-0.4597586004739814,1.5508564730152847
6,-0.12945287755021548,-0.4234700409407499,0.9265242256943136,0.0981017000923472,-0.44377320537537096,0.9187673926377301,-0.05229225770617165,-0.2651229163839772,0.9477699458687397,0.05623433143958852,-0.2780701695558006,0.9466814402547395,0.0077051867986663415,-0.2839938784239123,1.3939142149189083,-0.14329314022531187,-0.32188255613214317,1.3717488834923073,0.14588357700350568,-0.361048567669961,1.3740255802904378,-0.2556832412815292,-0.3098614633987121,1.0656441224979871,0.24115896591088185,-0.35918113571508237,1.0562499388423479,-0.19112002192480068,-0.276879173727248,1.0338137860841006,0.18634908255961258,-0.31438185650807393,1.0321000118981103,-0.3256462519398474,-0.3779913127696991,0.834022435538851,0.2768754816949025,-0.4166792716185916,0.8190805308183493,-0.32506537415030434,-0.34755266300166393,0.8205243146572883,0.2863681453062327,-0.388946452393226,0.8077416351183215,-0.16657965846954925,-0.31505209373922727,0.45847690063742985,0.17546582646115572,-0.3364229847773129,0.4587811185275372,-0.0551765023167703,-0.31946942596536587,0.45251134306122914,0.0662290128000061,-0.3208216423484842,0.45380824599150327,-0.16965342139384323,-0.27218295941893844,0.004062179397228284,0.19190719228499656,-0.27848914048608603,0.0034256755385226254,-0.10871841842209286,-0.2961726802325063,-0.002171787955170538,0.12997784727653783,-0.28891758660955585,-0.00018393689369613556,-0.2112279999748528,-0.4062905346727132,-0.044894990031382954,0.22046963092408026,-0.416802770051252,-0.04163942836233585,-0.14974685825080292,-0.47107631146597984,-0.044157752027653346,0.15848624878831954,-0.46988849147452716,-0.04289051080306916,-0.12448082633719006,-0.22031675817713903,-0.043593286893954135,0.15628758743622612,-0.21575323974277255,-0.029656821131765324,-0.01838171463184231,-0.49221595823330394,1.50350637960548,0.0010842451100918338,-0.37169732260743293,1.6635751981586442,-0.06917364569868939,-0.36422475430309736,1.5268853712746606,0.07026438369440524,-0.38767878988791715,1.53025019321493,-0.043162096030772465,-0.4508815095919705,1.5493174315792677,0.020484843274025666,-0.459344537256815,1.5505416998204529
7,-0.12930051462159167,-0.422782679221259,0.9264125666565712,0.09847249499721147,-0.44277654127138366,0.9184427420864454,-0.052187258565032035,-0.2642828474309763,0.9474763261571632,0.056442459216684254,-0.2771467944635001,0.9463214830736584,0.007993825994053239,-0.28328307194562796,1.3939028712453339,-0.14290927882388466,-0.3212585069743925,1.3720280502123403,0.14622092507246268,-0.3602131902315165,1.374109590696707,-0.25516857443172697,-0.3088465132735173,1.0658472379633015,0.24161353181817624,-0.358126456509039,1.0562402153176365,-0.1905236413948647,-0.27603515835436576,1.0340184436426028,0.18677987005657604,-0.3133029246965855,1.0322215111517545,-0.3253094351462511,-0.3768664965673929,0.8343574363603209,0.2774157209621403,-0.41578030887000383,0.8191767964852882,-0.3246061278881033,-0.3464837422766802,0.8207967899315699,0.2868807477685093,-0.38807579601571307,0.8079013332168518,-0.16669245335593183,-0.31501622527588125,0.4582728711434231,0.17572662387926696,-0.33570228206358016,0.4584193390097822,-0.05524143824074539,-0.31918820436692524,0.4521873371439715,0.06638358931961752,-0.32020081944742157,0.4534715739260899,-0.16988735487252224,-0.2719190486851024,0.0037841334261600424,0.19201562145154719,-0.27793597342582976,0.0029998551574757495,-0.10885138835432993,-0.29589870995767864,-0.002520451523822029,0.13007325163227001,-0.2884390351155719,-0.0006133520872592723,-0.21098142603504716,-0.40627037103536556,-0.04534020629613919,0.22061918110269962,-0.41643206726576093,-0.0421268092243411,-0.14932059560032757,-0.4710690260092666,-0.0446062865981543,0.15875841463900506,-0.46948744945750454,-0.043430486851310963,-0.12486130993979157,-0.22000124771706384,-0.04392213572553928,0.15634070558319696,-0.21511850824412748,-0.030101954902958576,-0.018528540694651773,-0.4920221766271582,1.5030445837328703,0.0012847270338862322,-0.3720159516614331,1.6634723397666653,-0.06897855095912533,-0.36411099088955245,1.5267661436347533,0.07043950275536279,-0.38764905344122014,1.530112860606331,-0.04324424245004366,-0.4508094572373105,1.5489870904597862,0.020405518873940216,-0.4592860428590094,1.5502283576519258
8,-0.1291504456288507,-0.42183978372245146,0.9263820949414863,0.09869744759610978,-0.4418377272715487,0.9182950255332527,-0.051936161172737784,-0.26327592816046164,0.9473610387441687,0.05669516911263152,-0.2761898719077727,0.946173205732024,0.008300323446162487,-0.28283104447482066,1.393880103562275,-0.14252726963681397,-0.3206585866777353,1.3722059795785866,0.14641705327762192,-0.359887603365336,1.374092928515821,-0.25475216546100504,-0.30779380260327155,1.0660043414408504,0.24181244024274867,-0.35751724390953793,1.0563311978656285,-0.19007231312951378,-0.2750709205123993,1.0341385692228293,0.18705024034098525,-0.3126404531260255,1.032281913408999,-0.32494766868815766,-0.375282163337271,0.8346034854496248,0.27764664311084597,-0.4153738790678387,0.819435180178459,-0.3242095914666272,-0.34496254871650056,0.8210367080589434,0.2871455554157107,-0.38771356889524444,0.8081485264637341,-0.1666153334147072,-0.3143899745637278,0.4582664363194441,0.17582865842627704,-0.3350845870624769,0.45828983710479276,-0.05517793400367751,-0.3185807885658423,0.45208715912748226,0.06648510855365872,-0.3195103794782876,0.45333626880470684,-0.16987234755834427,-0.2714264907394206,0.0037606477364100356,0.19214833823221875,-0.2775034846771499,0.002854447393607881,-0.10880195094459891,-0.2954483407259835,-0.002593835027773954,0.13020030438088648,-0.2880204654431899,-0.0007678929094490912,-0.21068756920734774,-0.4058669943556504,-0.04540144968158174,0.2207631860740979,-0.4161720005381745,-0.0422521940157382,-0.14893197720062754,-0.47069256332955084,-0.04466196610363666,0.15895180481948662,-0.4691621529096073,-0.043588803281956745,-0.1249082720085213,-0.21953359577891116,-0.04407404812526335,0.15647088284826047,-0.2146172095014273,-0.03027806984621627,-0.018845216330228745,-0.49177564361441833,1.5029464162703858,0.0018037929266976802,-0.37196892500719975,1.6634497640279622,-0.06867652416341732,-0.36375209305159234,1.5267856585505528,0.07066907550104341,-0.38781573834472227,1.5299595583893055,-0.04336485124696778,-0.45055400154281733,1.548903034167624,0.02023269505356193,-0.459290230566997,1.5500548040587643
9,-0.12908972371819272,-0.4205751172755075,0.9263934848417517,0.09874305722456767,-0.4407935314001405,0.9182715607513473,-0.051651679675828746,-0.26201165518159375,0.9473362059117029,0.05690257614341368,-0.2750383727011447,0.9461486799368168,0.008609873138389935,-0.2822091179449325,1.3938164231461103,-0.14218504660588122,-0.31968043023879983,1.3722713582012085,0.14648908719617096,-0.35947123826616234,1.3739675447402655,-0.25447343922029253,-0.30628336816151164,1.066064841586202,0.24179425857777812,-0.35701126111091425,1.0564209542517466,-0.1897513019729286,-0.27362690519407457,1.0341563678664152,0.18716549592902562,-0.3120879044861159,1.0322413240154915,-0.3247160658677296,-0.3730496324851715,0.8347038008996426,0.277568975427282,-0.41507653586883403,0.8196886690408648,-0.32395964183981096,-0.34278067250081107,0.8211723530887111,0.2871327414205642,-0.3874754045405266,0.8083312274293364,-0.16647249700824074,-0.31329194364295454,0.4583431198513639,0.1757969895374092,-0.334277228356686,0.4583129752612225,-0.055112142220446685,-0.3176514948604214,0.4521172895078275,0.06651054511559049,-0.318604635786478,0.45332970577994297,-0.16971404281390556,-0.27060365690133437,0.0038434446531619864,0.19227425363326933,-0.2770085809921372,0.0028999049545916293,-0.10865059745385025,-0.29468700603509485,-0.0025021434876344346,0.13033097634060153,-0.28753107880974205,-0.0006961571724099705,-0.21042857163318407,-0.4049896036283812,-0.04526299413882941,0.2209147541041641,-0.41578425286537946,-0.042110833875989837,-0.14862613923745113,-0.46985376363414766,-0.04449902760546133,0.15911765330339547,-0.46873371439556555,-0.04345186998843175,-0.12474738493690114,-0.21878015589289104,-0.04408563306594287,0.15662136486328682,-0.21413248425463988,-0.030267331878356653,-0.019051557582712188,-0.49114418382575065,1.5029923258768059,0.0025330410557080026,-0.371458409411301,1.6634585702066,-0.0682693505462775,-0.3629263709977768,1.5269018673778292,0.07094714640346551,-0.38770499278127796,1.5297668606469865,-0.04332976337239632,-0.4498783919092193,1.548944086105267,0.02021798576334642,-0.45897215921439805,1.5499336507872568
