Freeflyer_X[m],Freeflyer_Y[m],Freeflyer_Z[m],Freeflyer_quaternion_X,Freeflyer_quaternion_Y,Freeflyer_quaternion_Z,Freeflyer_quaternion_W,Left_Hip_Flexion_Extension[rad],Left_Hip_Abduction_Adduction[rad],Left_Hip_Internal_External_Rotation[rad],Left_Knee_Flexion_Extension[rad],Left_Ankle_Plantarflexion_Dorsiflexion[rad],Left_Ankle_Inversion_Eversion[rad],Lumbar_Flexion_Extension[rad],Lumbar_Lateral_Bending[rad],Thoracic_Flexion_Extension[rad],Thoracic_Lateral_Bending[rad],Thoracic_Internal_External_Rotation[rad],Left_Clavicle_Elevation_Depression[rad],Left_Shoulder_Flexion_Extension[rad],Left_Shoulder_Abduction_Adduction[rad],Left_Shoulder_Internal_External_Rotation[rad],Left_Elbow_Flexion_Extension[rad],Left_Elbow_Pronation_Supination[rad],Left_Wrist_Flexion_Extension[rad],Left_Wrist_Radial_Ulnar_Deviation[rad],Cervical_Flexion_Extension[rad],Cervical_Lateral_Bending[rad],Cervical_Internal_External_Rotation[rad],Right_Clavicle_Elevation_Depression[rad],Right_Shoulder_Flexion_Extension[rad],Right_Shoulder_Abduction_Adduction[rad],Right_Shoulder_Internal_External_Rotation[rad],Right_Elbow_Flexion_Extension[rad],Right_Elbow_Pronation_Supination[rad],Right_Wrist_Flexion_Extension[rad],Right_Wrist_Radial_Ulnar_Deviation[rad],Right_Hip_Flexion_Extension[rad],Right_Hip_Abduction_Adduction[rad],Right_Hip_Internal_External_Rotation[rad],Right_Knee_Flexion_Extension[rad],Right_Ankle_Plantarflexion_Dorsiflexion[rad],Right_Ankle_Inversion_Eversion[rad]
0.05643064517618868,1.0099490272360803,0.2528216879442113,0.025222367950740888,-0.7357996051582419,-0.058368022171013924,0.6742080856515306,0.08005236857261672,0.10518569591390195,-0.31012210242555,0.0440912324389893,-0.02456420235700462,-0.027142004427708026,-0.03390514308762583,0.026375464876959864,7.449076237766626e-07,1.1072028121399712e-07,-1.0429531946741474e-06,-0.020039472766405,-0.15708944424324928,0.24101987645917675,0.1859298021775142,0.5277037999067039,0.583395575161414,6.445726473975136e-21,6.445726473975136e-21,0.11776804716192181,0.06514200126599551,-0.13008801350340976,-0.020042824256493657,-0.16039102661634239,0.2712733896130532,0.10653677973129437,0.5525753090648069,0.6451229721039138,6.445726473975136e-21,6.445726473975136e-21,0.1558931964515355,0.02662913640374884,-0.1130469675197819,0.11473160097628995,0.042324716063280775,-0.10210346476351526
0.05644287687147786,1.0099718768404586,0.2526480796478698,0.025201708650174605,-0.7357775569010147,-0.058366764310346146,0.6742325881925352,0.08007354128713418,0.1052092104007809,-0.31013538294408005,0.04416673992392973,-0.024381184777567146,-0.02708437679978815,-0.03385880846894495,0.02639883306553772,-1.949962430782337e-05,4.626029056876369e-06,1.14149865861046e-05,-0.020231267232182586,-0.1572071370302653,0.24117897811715958,0.18588995515751106,0.527591231058108,0.5833702235688499,6.4457264739752964e-21,6.4457264739752964e-21,0.11804471217416883,0.06515792763569987,-0.13003768539928964,-0.020153112800137925,-0.16052068562205365,0.2713024382459099,0.10632303964496069,0.5525392010457093,0.6451408115940157,6.4457264739752964e-21,6.4457264739752964e-21,0.15575944954287266,0.026602713113252446,-0.113083083602765,0.11479547995283365,0.04262055041372992,-0.10216520494491861
0.05647483101559168,1.0100980915331592,0.2515167608880254,0.02508157592336517,-0.7356765774557242,-0.058359296359428325,0.6743479209182583,0.08015845674446982,0.10535412307928173,-0.31020835063827074,0.0446973780310651,-0.023210705990270624,-0.0267665779929677,-0.03371311084366214,0.0265395983265594,3.444405585980838e-05,1.5307043226965194e-05,9.275478110933329e-05,-0.021323096164894428,-0.15782222248312064,0.24210125027131466,0.18565806010147098,0.5268660548573008,0.5832259950785409,6.445726473975316e-21,6.445726473975316e-21,0.11954347375157713,0.06531975931562188,-0.12971941856314304,-0.020790035041637036,-0.16117621308132993,0.27145431007385834,0.10506512135247975,0.5523495249781339,0.6452927689278823,6.445726473975316e-21,6.445726473975316e-21,0.15501284340077395,0.026453566037941037,-0.11327983536356631,0.11530796707593577,0.044443420459306625,-0.10260047817436684
0.05635480395329523,1.0103000815816685,0.24894506807413366,0.024846704588108667,-0.7355175972489046,-0.058354356884577956,0.6745304946679835,0.08026527087281693,0.10568689073564247,-0.31034513584357004,0.04613736782694046,-0.02054843762970073,-0.026330412321857725,-0.033389148322277976,0.026797653414937204,1.8329028455609278e-05,4.312533547544582e-05,9.843374551918814e-05,-0.023144431412060587,-0.15890672879394827,0.2435878032004073,0.18524668320624454,0.5252366558748786,0.5830538970784561,6.4457264739753205e-21,6.4457264739753205e-21,0.121959648901444,0.06591570519881164,-0.12900092799035248,-0.021907605266400204,-0.16213238430549448,0.2715751120670952,0.10291321729181067,0.5520669820249823,0.6458251893313642,6.4457264739753205e-21,6.4457264739753205e-21,0.1539035612305679,0.026187302538417223,-0.11351019754788229,0.11697539542253173,0.048227877631980706,-0.10373545912199753
0.056145480608606385,1.0107001430968985,0.243983136733936,0.02430119023513294,-0.7352893573943032,-0.05826258460701589,0.6748073199217368,0.08042403499264435,0.1064062846211819,-0.3105315126779988,0.04909015372359768,-0.015169997819079059,-0.025642736632105315,-0.03246326111906765,0.027305910035525918,-2.8194984705138784e-05,6.505046705781737e-05,9.80330918650192e-05,-0.026383077395199583,-0.1608020228678267,0.2462027841143515,0.1846481795562872,0.521935247997887,0.5830374265309799,6.445726473975322e-21,6.445726473975322e-21,0.12642987289724614,0.06710505700559408,-0.12767870201881124,-0.024178595521297707,-0.163378221068907,0.27201427010558427,0.09934518525646585,0.5512521134292958,0.6471540033509127,6.445726473975322e-21,6.445726473975322e-21,0.1521530580968809,0.025651988390595643,-0.11380483241684233,0.12062085204091684,0.05570760530019424,-0.10597954146948536
0.05573783072454956,1.0111137703128519,0.23802157264288495,0.02371682599425118,-0.735053161845558,-0.05814394519645943,0.6750956506622997,0.08082811719683297,0.1072946364326627,-0.3104940284022296,0.0534723995208345,-0.008357392752684451,-0.024860431245238616,-0.03135272537702801,0.027746919681423662,-8.850447822977511e-05,7.75148277354155e-05,9.791871213668172e-05,-0.029724331059980517,-0.1625726837043915,0.24895153470161185,0.18407685741759752,0.5177909899947551,0.5834273999766728,6.445726473975323e-21,6.445726473975323e-21,0.13064293665471804,0.06901313742127856,-0.12644591505464156,-0.026743341635184673,-0.16425680412165605,0.27232760828966796,0.09531703527958818,0.5502933573045292,0.649571411345895,6.445726473975323e-21,6.445726473975323e-21,0.15097659225318877,0.02518763270526035,-0.11396624930197809,0.1261093028438357,0.06460673622952587,-0.10919931997375183
0.055353332738757643,1.0114515922454503,0.23267746597945935,0.023235063208493598,-0.7349141431155298,-0.05800594226820454,0.6752754604927887,0.0817437240202732,0.10817587932011566,-0.3100943606711473,0.058343302247791336,-0.0018783039243408075,-0.024249144704235986,-0.030132396002176345,0.027961367340986927,-9.61762626710688e-05,8.345402870276672e-05,9.783342241853839e-05,-0.03195109245519444,-0.1634854990055815,0.25082587703546294,0.18384414802679264,0.5138177179627089,0.5844743678358582,6.445726473975323e-21,6.445726473975323e-21,0.13301660945768345,0.07122545613557471,-0.1261101692824801,-0.028997254921854957,-0.1640969250627637,0.27262038449726217,0.09204189236899984,0.5489422328415634,0.6529392665199374,6.445726473975323e-21,6.445726473975323e-21,0.15140691583973231,0.024943964907694457,-0.11377163250081149,0.1325848714965358,0.07260334623869073,-0.11269972811704815
0.05515384054228319,1.0115531564512987,0.23062795722254378,0.023245997252215114,-0.7349095309853794,-0.058013584938372754,0.6752792230286975,0.08367765169104616,0.10877749153118431,-0.3091025348152468,0.06254564663089368,0.0016177350227267228,-0.023997594738524336,-0.029345382898314776,0.027735443930285552,-9.708812035549025e-05,8.78697848273971e-05,9.789840543277538e-05,-0.03216655392166742,-0.16283618799044197,0.25134574797063614,0.1840059697231327,0.5116718929107228,0.5859559209597343,6.4457264739753235e-21,6.4457264739753235e-21,0.1317270807555095,0.07304077933575145,-0.12751731376754918,-0.030029012959953284,-0.16275589571756985,0.2726408944231142,0.09033273777540919,0.5477312402445856,0.6567052317971549,6.4457264739753235e-21,6.4457264739753235e-21,0.15388975167489227,0.025132365268384253,-0.11340712416438817,0.13781405999001253,0.07645464900595367,-0.11522122297087045
0.05524765559757061,1.0113682318387724,0.2333031263460171,0.02398902812834779,-0.7348811795032263,-0.058287166536686974,0.6752609960862305,0.08671664440266408,0.10874462051241049,-0.30749683864303384,0.0646319292123376,0.0002011835212666071,-0.023958452397922443,-0.02965641185708569,0.02708226398015356,-9.310258455645163e-05,3.5099629946282045e-05,4.864120153404173e-05,-0.030334891408624918,-0.16078595016545927,0.2506714106171339,0.18415485668051101,0.5126104035975002,0.5871836022682794,6.4457264739753235e-21,6.4457264739753235e-21,0.12695834872142947,0.07368228848376604,-0.1310049702757784,-0.029330669027556055,-0.16146469816515588,0.27226472159700976,0.08974643445831662,0.5472543126093624,0.6598028018983273,6.4457264739753235e-21,6.4457264739753235e-21,0.15767835314600642,0.025846530261490183,-0.11315534747574475,0.13972109503329078,0.0741827044132157,-0.11575908565936496
0.05532543512959637,1.0111399402521437,0.23798009227724642,0.025036086442178643,-0.7348334626150488,-0.05870855323215339,0.6752388903472741,0.08990405317209024,0.10837534204829675,-0.30617417419129694,0.06524847756020762,-0.0028470814417468713,-0.024120515770404905,-0.030710679409246863,0.026415671870726173,-9.902296226596518e-05,1.0514828617793055e-05,-5.7303956492700924e-05,-0.028728119353912885,-0.15902411725675808,0.25049011563866164,0.1838631122267788,0.5148069644729792,0.5873827166050285,6.4457264739753235e-21,6.4457264739753235e-21,0.12262004732103404,0.07336622024907774,-0.134962899051544,-0.028296191035360914,-0.16149831889113658,0.27199515529290785,0.08867015857917909,0.5472901508068979,0.661656939076254,6.4457264739753235e-21,6.4457264739753235e-21,0.16005137448828693,0.026522570753046273,-0.1131689068805293,0.13854454395740945,0.0704225623527275,-0.11515542938287304
