RShoulder_x,RShoulder_y,RShoulder_z,LShoulder_x,LShoulder_y,LShoulder_z,Neck_x,Neck_y,Neck_z,RElbow_x,RElbow_y,RElbow_z,LElbow_x,LElbow_y,LElbow_z,RWrist_x,RWrist_y,RWrist_z,LWrist_x,LWrist_y,LWrist_z,RHip_x,RHip_y,RHip_z,LHip_x,LHip_y,LHip_z,midHip_x,midHip_y,midHip_z,RKnee_x,RKnee_y,RKnee_z,LKnee_x,LKnee_y,LKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,LAnkle_x,LAnkle_y,LAnkle_z,RHeel_x,RHeel_y,RHeel_z,LHeel_x,LHeel_y,LHeel_z,RBigToe_x,RBigToe_y,RBigToe_z,LBigToe_x,LBigToe_y,LBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z
-0.09423546728717588,-0.24482438090681413,1.3096732514018,0.19095172892412532,-0.2625170398640047,1.2997540569759378,0.046900231389479484,-0.2717977845014735,1.3981156038068123,-0.16021485620618475,-0.21803032101269465,1.0476899938410846,0.23776442499016687,-0.25315023578004264,1.034662792587981,-0.2585647278133833,-0.2763464615782823,0.8178883582169384,0.2952199400256199,-0.2969951839238209,0.8054254804479076,-0.053774507471894196,-0.27618828491215697,0.8710886448227293,0.1304722321884914,-0.28967550376139234,0.8676348510334466,0.04052579060722188,-0.27687248893690447,0.8857920978926375,-0.09195281555051352,-0.24508978330299142,0.47842154044596336,0.15914893791650464,-0.2092912067613088,0.472461282729008,-0.13322626862501014,-0.18580694780849832,0.08859414382247846,0.19171476692545614,-0.1575078213006071,0.08889536103565499,-0.12823776308502902,-0.11756700868148245,0.02445166372382784,0.18250980772417696,-0.11885686948972668,0.036817359837302874,-0.1371523039549119,-0.33007700120983535,0.03359434104970739,0.20051930622577607,-0.3073825853899906,0.035603683540051945,-0.18790366613691306,-0.30242034818380764,0.02745039635205282,0.2471056674393065,-0.2603999903566773,0.035394839100658895
-0.09458345130283603,-0.237331681371316,1.310607198572006,0.1889764952525006,-0.26940439232850233,1.2985127947900277,0.04631557334424968,-0.27120037788991597,1.3979368865411477,-0.16088787983698238,-0.21959067905911622,1.0479661471771244,0.23732339779808836,-0.25573698105724224,1.0346860528368458,-0.2580010165470612,-0.27889018975455027,0.8175885865192003,0.2946421142804598,-0.30080115433698373,0.8058444898676934,-0.054539971168884774,-0.27601826067954194,0.8703267923149071,0.12948836009172948,-0.29355136758962225,0.8664192989087839,0.04007613766826852,-0.27946959927955733,0.8861541928063946,-0.09167474925258172,-0.2420163914653758,0.4777020872427747,0.15873418063680111,-0.21006245950085028,0.47303538925497673,-0.1344281179438382,-0.18630726409846365,0.08898875283008545,0.19280070542669447,-0.15362522345322005,0.08766119095944978,-0.12921974526603908,-0.11780598626822625,0.0246047404342095,0.18331687016669035,-0.11651395713246024,0.03386740226105833,-0.13615802823571632,-0.32617838201377247,0.03202342100944726,0.20130320491677622,-0.30595690052139074,0.03549694874471712,-0.18705528126572007,-0.2975877854688864,0.02680764225061888,0.2483826824135989,-0.25572615330480447,0.033960721282063136
-0.09528656819828236,-0.23512540716878905,1.3100946413608954,0.1858130103474221,-0.27778720430982606,1.297212840962704,0.04484711598165775,-0.27313119698816507,1.3974378938273886,-0.161745477725192,-0.21800861708024422,1.0465990453399883,0.2366928761393865,-0.2574970480695004,1.0344455187968897,-0.25767030147348363,-0.2810133780468801,0.818232750904035,0.29435870365723227,-0.3006086072664424,0.8063533685257439,-0.05486606012903563,-0.27332121450717717,0.8690927771310687,0.12863570376464595,-0.29578618349466945,0.8651230986389763,0.03853425326989464,-0.284169083284695,0.8858681501642751,-0.09128050423373003,-0.24345069182816143,0.4784499647298058,0.1577770112076901,-0.21314853812793189,0.47464293843810035,-0.13546505281561622,-0.19069498617554403,0.09128111280349178,0.1939974509597674,-0.15102872609886575,0.08725647581705999,-0.13036739058991184,-0.1195663760748262,0.026971095212239383,0.18747454663904684,-0.10633226711829238,0.029459927757730833,-0.13497563919510314,-0.32104225858590046,0.029798703207747086,0.2027194555999811,-0.3014779629082893,0.03533525870079757,-0.1859130041137319,-0.29220486761671044,0.024956877003151537,0.2503832110530327,-0.25166552283052024,0.033393893536138454
-0.09582495876691595,-0.24177258186742695,1.308483390654882,0.18529178970298643,-0.2766504506775238,1.297335316212242,0.043919101716130914,-0.27689855100205346,1.3963019639705023,-0.1615119201731512,-0.21326084108739463,1.0448867515434106,0.23612587522397954,-0.256537149481763,1.0352509125090554,-0.2578572568185916,-0.2837674133179285,0.8193748391521726,0.29428056265396263,-0.2976257484941581,0.806168159199279,-0.05414224547196199,-0.2716717715569667,0.868279181939157,0.12909495061681703,-0.2919900441572163,0.8645813832388073,0.03735138436811691,-0.285367682607783,0.8853078354389661,-0.0912257326635974,-0.24609435470637298,0.4797170254137732,0.15674825598863185,-0.21796315731608523,0.47564735997868646,-0.1356723324234057,-0.19280671115169618,0.09304910854648392,0.19440783565312847,-0.15300674671294612,0.08829902233864699,-0.1310055578802201,-0.1210750584682071,0.029002446699199748,0.19050040106831517,-0.10014388033514265,0.028394328805532353,-0.13483224311150593,-0.3233951956160269,0.030586995779451804,0.20340258280184514,-0.29834211736936367,0.03510750473168185,-0.18577083392625576,-0.29538530361025267,0.025392503327431884,0.25053023470801633,-0.2533136627150495,0.03456912990172931
-0.09617093777459215,-0.25134725625496757,1.3074765440957563,0.18764257532557543,-0.26860257658687375,1.2983621994654584,0.043831706227874676,-0.27921073402417396,1.3956190811808025,-0.1605503218239796,-0.20984050873924126,1.0445930409606752,0.23591378811715802,-0.254685087302421,1.0365043070144742,-0.25830164197221406,-0.2870853967408931,0.819506065826008,0.29424741191287607,-0.29570109985120563,0.8055218654035143,-0.05317379342404107,-0.2707628484376854,0.8681955855639603,0.13009587760564567,-0.28705407296201874,0.8645994686717876,0.03722678742137562,-0.2838883646792889,0.8847650406616264,-0.0914416508915589,-0.24664575648992781,0.4800253948034803,0.15605457926130128,-0.22213850565481297,0.47497466156021967,-0.1354677083565885,-0.1887874919892164,0.09273874938019314,0.19419048710547088,-0.1550506728057618,0.08890558083841779,-0.13097672533450927,-0.11824197883293111,0.028265165188737965,0.18930229013840139,-0.10248806376555683,0.030371200654445298,-0.13508707558849645,-0.33298577723230066,0.03462374131856834,0.20269466845153483,-0.3005728935932248,0.03514538006796879,-0.1861322775012983,-0.3055789458662642,0.029080308761166802,0.24832678366719574,-0.2604292185257836,0.036366992785913675
-0.09635736426773266,-0.25280781025238797,1.3080001753422223,0.18938028484701208,-0.26455154828812655,1.2988353310340912,0.044170220346140966,-0.2767439100166836,1.3965384454604433,-0.16043008090495164,-0.21168945953420448,1.0456015210004659,0.23636632330926854,-0.2536836180567023,1.0365524652995521,-0.2583295053945992,-0.2894199486482664,0.8185943776031673,0.29430411335590595,-0.2964493223354998,0.8051416369502377,-0.05326257471719549,-0.2703276775601718,0.8683724501605418,0.13010168316128956,-0.28794517775411266,0.8647655848530512,0.03771135830096707,-0.28375389796046974,0.8843165863973698,-0.09186463861909609,-0.24831879719105993,0.4798492641108658,0.15593576017460747,-0.22404642948641512,0.47376594917535264,-0.1354694601574064,-0.18419366114766555,0.09135921854998227,0.19384335025211052,-0.1539390165748245,0.08808647162127192,-0.1303408672885479,-0.11167007517225744,0.02570179178092387,0.18666315799076505,-0.10472482453304624,0.030556882879624304,-0.13494898399287028,-0.3388927792787844,0.03747172689275458,0.202032526836964,-0.3043664904930945,0.03510026044139107,-0.18606893878449282,-0.3124198860646748,0.03269753274881725,0.24704370946522375,-0.26481159312153096,0.03633113118970027
-0.09606768863405274,-0.2444763662318381,1.3090411542944578,0.18842265929886387,-0.26823669843394016,1.298337706126381,0.04430859984964443,-0.27298216489262694,1.3980263554411119,-0.1615340911969948,-0.21742291287659243,1.0464787576373529,0.23684591879097833,-0.2546974873961224,1.0352626434808103,-0.2577814691511782,-0.2887189982936897,0.8180248107487563,0.29449294955385347,-0.29789370936195425,0.8050698142517179,-0.05443895268816864,-0.27189530017206626,0.8688314402199107,0.1290292303775767,-0.2931939706266078,0.8653615246487478,0.03778381623113591,-0.2858312461618098,0.8842878352782899,-0.0926300698834055,-0.253304255173459,0.48073966907694526,0.15659277899011798,-0.2231767648790947,0.4736508848768656,-0.1355582899986864,-0.1852204211473772,0.09055308905671502,0.19326899978083578,-0.15401126815509159,0.08755704539252965,-0.12941307314185874,-0.10819379529789094,0.024139109653411144,0.18670498628915078,-0.10070875488937481,0.027335978508571345,-0.13483263823359676,-0.3344744926780243,0.03621585165150552,0.20289467836361424,-0.3035987524288747,0.03409605431764298,-0.18584689993827025,-0.3091443979317062,0.03264336701249524,0.24899069888510827,-0.26082815615413024,0.03376312156619769
-0.09540491015575835,-0.23756304735767053,1.3091922239370137,0.1866037575714532,-0.27393726971547844,1.297535088539297,0.04387855668374095,-0.27452988266726225,1.398201921834119,-0.16249854969699218,-0.22238788763416517,1.0465335396056274,0.2363546756288329,-0.25753078804261526,1.034158845641675,-0.2573969432882658,-0.28607823148418066,0.8183444320061501,0.29478396429492865,-0.29727605582726546,0.8049946594215568,-0.05545342220200413,-0.27416784629516905,0.8699954214797921,0.12809002619717402,-0.295960795159359,0.8665331692407707,0.03715337431236247,-0.28751712779982047,0.8850805370491464,-0.0933356479713104,-0.25666023689069256,0.48209754295205315,0.15782506224501885,-0.21961621374158474,0.47433838070192025,-0.13541632171201645,-0.18866709216306693,0.09051680396120387,0.1924113309004829,-0.15829587327890932,0.08852843121898246,-0.12893187553206753,-0.11099138072299078,0.0242329576049665,0.18824259952310696,-0.09750963872736729,0.025277209086153937,-0.13498738270535818,-0.32642437099439797,0.0333865980779359,0.20439528556963082,-0.29919310135885213,0.03245279847441347,-0.18597526030915523,-0.2994512279359223,0.02938959330118856,0.2517788877701694,-0.2536893645722471,0.03118369014881904
-0.09541466142155128,-0.24069337420963666,1.3084798021442423,0.18652215358822605,-0.2759675166078254,1.2969439123017716,0.04327821838752364,-0.2799814433962931,1.3972682844935056,-0.16227036163359376,-0.2239904043117666,1.04616243266701,0.2355397284494899,-0.25781835346650817,1.0344298573529782,-0.2577433616521898,-0.2860248647950888,0.8187462952172254,0.29513278624848305,-0.2947871674598627,0.8050310980189942,-0.05550017886468836,-0.2736915393610646,0.8712917980130854,0.12788348191673682,-0.2947195903646859,0.8675925844000656,0.03674685118602818,-0.28698987021605216,0.8862807071755466,-0.09336411024023286,-0.2549294081533352,0.48182757065418047,0.15885766783518684,-0.2154817894742065,0.4744019152704163,-0.1352925647546943,-0.18856327217630886,0.0906096425591815,0.19177314899717796,-0.16280414571762264,0.08972338758189555,-0.12921386077699892,-0.11325831013597148,0.02387127173918004,0.18737005890824693,-0.1029718721583377,0.028063566945745282,-0.13479450538574866,-0.32379947180026797,0.03240231894873066,0.20449304327861717,-0.2976192480949859,0.03198282156451182,-0.18613608977844542,-0.2920311156985692,0.026336452784551545,0.2520988335557441,-0.251827135890991,0.031326131828017446
-0.0966329664930578,-0.2483694202852883,1.3078889532666236,0.18795382266939908,-0.2741322662782582,1.2966226508110634,0.04319429182395097,-0.2816370903173953,1.396971816443362,-0.16147966182248485,-0.22328101230845393,1.045779371634858,0.2358806629398688,-0.2521068168931787,1.0356524954437734,-0.2582596190930446,-0.28911995469150975,0.8186192752859737,0.29534105483672857,-0.2937227132095561,0.8052634808617991,-0.055045110293092545,-0.271517213133365,0.8717388020753932,0.12797780979252688,-0.29395484663524013,0.868215338189792,0.03708440309162548,-0.2859552562339425,0.886899559461151,-0.09301421684460183,-0.2528189602119948,0.4801261516512433,0.159080028398833,-0.21440369121679548,0.4736241652190979,-0.13535734519343473,-0.18627471708477605,0.0904645856754715,0.19165089419829323,-0.1640921121725128,0.08977240471935452,-0.1294651921432168,-0.1090911441946247,0.022074618012221353,0.18486515262294,-0.11119648342196745,0.03212475065103762,-0.13440951969348802,-0.326000528303116,0.03286292428856123,0.20305386277804133,-0.3013242295593802,0.03345806313937343,-0.18608582927379785,-0.29182616998019945,0.025763724806962547,0.2504822470860432,-0.2556626875699412,0.03352134134951234
